id	word	definition_cn	ecdict_translation	ecdict_phonetic
SENIOR_CORE_4730	pensioner	n. 领取养老金者	n. 领取抚恤金者, (英国剑桥大学的)自费生, 为金钱所收买的人, 帮佣 / [法] 领取退休金者, 领取抚恤金者	'penʃәnә(r)
SENIOR_CORE_5757	performance-enhancing	adj. 增强表现的	增强性能的	
SENIOR_CORE_6214	performance-related pay	n. 与工作表现挂钩的工资	[网络] 与业绩挂钩的发薪法；绩效工资；绩效薪酬	
SENIOR_CORE_6438	perk	n. （额外）津贴，补贴	vi. 昂首, 振作, 举止高傲, 神气活现, 滤煮 / vt. 竖起, 打扮, 使振作, 滤煮 / n. 小费	pә:k
SENIOR_CORE_5389	Perseus	n. 珀尔休斯（希腊主神宙斯之女，杀死怪 Medusa 的英雄）	n. 珀尔修斯(希腊神话人物), 英仙(星)座	'pә:sju:s
SENIOR_CORE_5122	perseverance	n. 坚持不懈	n. 毅力, 忍耐, 锲而不舍, 不屈不挠	pә:si'viәrәns
SENIOR_CORE_3673	personalization	n. 个性化	[医] 人格化	
SENIOR_CORE_5019	Perth	n. 珀思（澳大利亚西南部港口城市）	n. 珀斯, 佩斯（澳大利亚城市）	pә:θ
SENIOR_CORE_4275	pick out	n. 辨别出；挑出	挑选	
SENIOR_CORE_5559	pick up	n. 取，接载	掘地, 捡起, 获得, 学会, 看到, 中途带, 搭乘, 重新找到, 振作, 加快, 好转, 整理	
SENIOR_CORE_5892	pilgrim	n. 圣地朝拜者	n. 旅行者, 朝圣者, 香客 / vi. 朝圣	'pilgrim
SENIOR_CORE_5663	pillar	n. 支柱	n. 柱子, 栋梁, 台柱, 重要的支持者 / [医] 柱, 脚	'pilә
SENIOR_CORE_6209	pinch	v. 捏，拧，掐	n. 捏, 拧, 撮, 少量, 收缩, 挤压, 夹痛, 苦恼, 逮捕, 指控, 匮乏, 紧急关头 / vt. 捏, 拧, 掐, 挤压, 修剪, 使困苦, 使萎缩, 节制, 少量加入, 逮捕, 勒索 / vi. 收缩, 节省, 挤压, 引起苦恼	pintʃ
SENIOR_CORE_6025	place an order	n. 向……定购某物	提交…订单,订购…	
SENIOR_CORE_6034	plaster	v. 涂抹，抹灰	n. 石膏, 灰泥, 安慰(缓解)用品, 膏药 / vt. 涂以灰泥, 敷以膏药, 掩饰, 使平服, 彻底击败, 减轻, 粘贴	'plæstә
SENIOR_CORE_4041	play a trick on	n. 搞恶作剧; 开玩笑；诈骗	捉弄某人, 对某人恶作剧; 撮弄	plei ə trik ɔn
SENIOR_CORE_5695	play around	n. 四处游戏	玩耍	plei əˈraund
SENIOR_CORE_4748	plough	v. （犁）地；（耕）地	n. 犁, 犁过的地 / vi. 用犁耕田, 开路 / vt. 耕, 犁, 开路	plau
SENIOR_CORE_2373	poem	n. 诗	n. 诗, 诗般美的事物	'pәuim
SENIOR_CORE_4506	poetry	n. 诗（总称）；诗意	n. 诗, 韵文, 诗歌艺术	'pәuitri
SENIOR_CORE_5055	pollinator	n. 虫媒	n. 传粉者, 传粉媒介, 传粉昆虫; 授花粉器	'pɒlɪneɪtə
SENIOR_CORE_2392	pop	abbr. 卖点广告（Point of Purchase）	n. 砰然声, 枪击, 含气饮料, 流行音乐, 通俗艺术 / a. 流行的, 热门的, 通俗的 / vt. 使发出爆裂声, 开枪打, 突然伸出 / vi. 发出爆裂声, 射击, 突然出现, 瞪大 / adv. 突然, 砰地 / [计] 出现点, 邮局协议	pɒp
SENIOR_CORE_2397	porridge	n. 粥，糊；麦片粥； v. 服刑	n. 粥, 糊	'pɒ:ridʒ
SENIOR_CORE_2399	portable	adj. 手提的，便携式的；轻便的； n. 手提式打字机	a. 可携带的, 可搬运的, 可移动的 / [计] 可移植的	'pɒ:tәbl
SENIOR_CORE_2409	postbox	n. 邮箱	n. 邮筒	'pәustbɒks
SENIOR_CORE_4300	posture	n. 姿态；体态	n. 姿势, 态度, 情形, 形势 / vt. 作...的姿势 / vi. 作姿势	'pɒstʃә
SENIOR_CORE_6028	pothole	n. 坑洼	n. 壶穴	'pɒthәul
SENIOR_CORE_5744	premiere	n. 首次公演，公映	v. 初次公演, 首次露面 / n. 初次的演出 / a. 首次的, 首位的	pri'miә
SENIOR_CORE_6529	preoccupied	adj. 心不在焉的，心事重重的	a. 被先占的, 入神的, 一心一意的	pri:'ɒkjupaid
SENIOR_CORE_6521	presumably	adv. 可假定，可推测	adv. 推测上, 大概	pri'zu:mәbli
SENIOR_CORE_5767	privileged	adj. 荣幸的	a. 有特权的, 有特别恩典的 / [法] 特许的, 有特权的	'privilidʒd
SENIOR_CORE_5386	Procrustes	n. 普罗克拉斯提斯（古希腊神话传说中 Attica 的一个强盗）	n. 普罗克汝斯忒斯(希腊神话人物)	prә'krʌsti:z
SENIOR_CORE_6056	prone	adj. 易于发生（不愉快事）的	a. 俯伏的, 面向下的, 有...倾向的 / [医] 旋前的, 伏的, 俯的	prәun
SENIOR_CORE_6252	pros and cons	n. 赞成与反对	n. 利弊; 正反两方面; 优缺点; 赞成和反对的理由	
SENIOR_CORE_5738	provided that	n. 如果；条件是	conj. 以...为条件, 假如 / [法] 只要, 但	
SENIOR_CORE_6233	pry	v. 探查	n. 杠杆, 窥探, 好奇者 / vi. 打听, 窥探 / vt. 撬动, 撬开, 费力得到	prai
SENIOR_CORE_5588	pull out	n. (火车)驶离车站，出站	拔出, 离开, (使)渡过难关, (使)恢复健康	
SENIOR_CORE_5587	pull up	n. (车辆)停止，停车	拔起, 停下, 阻止	
SENIOR_CORE_4249	punchline	n. 故事、笑话等中的妙语；关键语	n. 结尾警语；妙语如珠	
SENIOR_CORE_5692	purely	adv. 完全地，仅仅	adv. 纯粹地, 清白地, 贞洁地	'pjuәli
SENIOR_CORE_6159	pushy	adj. 执意强求的；死缠硬磨的	a. 粗鲁的, 固执己见的, 好胜而爱出风头的	'puʃi
SENIOR_CORE_4099	put on weight	n. 增加体重	体重增加	
SENIOR_CORE_4204	Quaker	n. 教友派信徒；贵格会会员	n. 贵格会教徒	'kweikә
SENIOR_CORE_5369	quick as a flash	n. 立刻，马上，一刹那	[网络] 疾速之风；快如闪电一般；疾速如电	
SENIOR_CORE_5589	racer	n. 赛车手	n. 比赛者, 游蛇属黑蛇	'reisә
SENIOR_CORE_5299	raft	n. 木筏，木排	n. 筏, 救生筏, 大量 / vi. 乘筏 / vt. 筏运, 制成筏	ræft
SENIOR_CORE_4006	rap	n. 说唱乐	n. 轻敲, 拍击, 责骂, 无价值的东西 / vt. 轻敲, 厉声说出, 叱责, 抢走, 使着迷 / vi. 敲击, 发敲击声, 交谈, 同情 / [计] 随机存取程序, 资源分配处理器, 常驻汇编程序	ræp
SENIOR_CORE_6242	rating	n. (电影、电视节目的)排行榜	n. 等级, 额定功率, 责骂 / [经] 等级评定	'reitiŋ
SENIOR_CORE_6008	recipient	n. 接受者	a. 领受的, 容易接受的, 感受性强的 / n. 领受者, 容纳者, 容器	ri'sipiәnt
SENIOR_CORE_6182	recruit	vt&vi. 劝说；招聘	n. 新兵, 新手, 新会员, 补给品 / vt. 恢复, 补充, 充实, 征募 / vi. 征募新兵, 复原, 得到补充	ri'kru:t
SENIOR_CORE_6286	reflective	adj. （表面）反光的	a. 反射的, 反映的, 沉思的	ri'flektiv
SENIOR_CORE_6125	refreshment	n. 精力恢复	n. 点心, 起提神作用的事物, 精神爽快	ri'freʃmәnt
SENIOR_CORE_4932	regardless of	n. 不管；不顾	不注意, 不关心	
SENIOR_CORE_5907	relieved	adj. 得到安慰的	a. 宽慰的, 解除的, 减轻的	ri'li:vd
SENIOR_CORE_5948	relive	v. 重新体验	vi. 再生, 复活 / vt. 再体验	ri:'liv
SENIOR_CORE_4309	respectful	adj. 恭敬的	a. 表示尊敬的, 有礼貌的, 谦恭的	ri'spektful
SENIOR_CORE_6205	resuscitate	v. 使恢复知觉；使苏醒	v. (使)复苏, (使)复兴	ri'sʌsiteit
SENIOR_CORE_6429	retreat	n. 隐遁	n. 休息寓所, 撤退, 隐居, 退避 / vi. 撤退, 隐退, 向后倾 / vt. 退(棋)	ri'tri:t
SENIOR_CORE_2662	rich	adj. 富有的；肥沃的；昂贵的； n. (Rich)人名；(丹)里克；(捷)里赫；(英、西)里奇；(葡、法)里什	a. 富裕的, 富饶的, 浓厚的, 贵重的	ri:tʃ
SENIOR_CORE_6162	rife	adj. 普遍的	a. 流行的, 盛传的, 充满的	raif
SENIOR_CORE_5566	right now	n. 就在此刻	就在此时	
SENIOR_CORE_4891	ring back	n. 回复电话	回电话, 再打电话	riŋ bæk
SENIOR_CORE_6322	rip	v. 撕裂，拉破	n. 裂痕, 破绽, 拉裂, 浪子, 巨浪 / vi. 被拉开, 裂开, 猛冲 / vt. 撕, 扯, 劈	rip
SENIOR_CORE_2674	river	n. 河，江	n. 河, 江 / [法] 河流, 江河, 内河	'rivә
SENIOR_CORE_3878	Robben Island	n. 罗本岛	罗宾岛	
SENIOR_CORE_4873	rod	n. 杆；棒	n. 竿, 笞鞭, 小枝 / [化] 棒	rɒd
SENIOR_CORE_2688	rope	n. 绳，绳索； v. 捆，绑	n. 绳, 索, 粗绳, 绞索, 决窍 / vt. 捆, 缚, 绑, 圈起, 以绳将...系住 / vi. 拧成绳状	rәup
SENIOR_CORE_4054	rosebud	n. 玫瑰花蕾	n. 蔷薇花蕾, 妙龄少女	'rәuzbʌd
SENIOR_CORE_4370	roughly	adv. 粗略地	adv. 概略地, 粗糙地, 粗暴地	'rʌfli
SENIOR_CORE_5230	Rudyard Kipling	n. 拉迪亚德.吉普林	吉卜林	
SENIOR_CORE_6079	ruffle	v. 扰乱，使烦恼	n. 皱褶, 波纹, 生气, 混乱 / vt. 弄皱, 触怒, 洗(牌), 连续轻擂(鼓) / vi. 起皱, 发脾气, 连续轻擂	'rʌfl
SENIOR_CORE_5033	rust	n. 铁锈	n. 锈, 生锈, 衰退 / vi. 生锈, 衰退 / vt. 使生锈, 腐蚀	rʌst
SENIOR_CORE_5997	sack	v. 开除，解雇	n. 麻布袋, 洗劫 / vt. 把...装入袋, 洗劫	sæk
SENIOR_CORE_4650	Sally	n. 萨利（女名）	n. 突击, 出击, 远足 / vi. 突击, 出击, 出发	'sæli
SENIOR_CORE_2726	salty	adj. 咸的；含盐的	a. 有盐分的, 咸味浓的, 海洋的, 辛辣的, 有经验的	'sɒ:lti
SENIOR_CORE_4772	Sam	n. 萨姆（男名）	[计] 安全性帐户管理器	sæm
SENIOR_CORE_4672	Sanders	n. 桑德斯（姓）	[医] 檀香, 檀木	'sændәs
SENIOR_CORE_6176	savant	n. 博学之士	n. 学者, 专家	'sævәnt
SENIOR_CORE_5700	scenic	adj. 自然景色的，风景优美的	a. 风景好的, 戏剧性的, 舞台的, 布景的 / n. 风光影片, 风景照片	'si:nik
SENIOR_CORE_5555	schoolboy	n. 男生	n. 男学生	'sku:lbɒi
SENIOR_CORE_5188	Scout	n. 斯考特	n. 守候, 侦察, 搜索, 侦察员, 侦察机 / vi. 守候, 侦察, 巡视, 嘲笑 / vt. 侦察, 跟踪, 发现, 监视, 嘲弄	skaut
SENIOR_CORE_6474	scramble	vi&vt. 炒	n. 攀缘, 爬行, 抢夺, 混乱, 紧急起飞 / vi. 攀缘, 杂乱蔓延, 争夺, 拼凑, 匆忙 / vt. 攀登, 扰乱, 使混杂	'skræmbl
SENIOR_CORE_4935	scrape	v. 擦净；削平；磨光	n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境 / vi. 刮掉, 擦掉, 刮出刺耳声 / vt. 刮, 擦, 擦伤, 挖成, 积蓄	skreip
SENIOR_CORE_3735	seminar	n. 研究会， 讨论发表会	n. 研究班, 专题讨论会 / [经] 讨论会, 专家讨论会	'seminɑ:
SENIOR_CORE_5805	send for	n. 派人去叫……	召唤, 派人去拿	
SENIOR_CORE_5708	sentimental	adj. 多愁善感的	a. 感伤的, 感情用事的	.senti'mentl
SENIOR_CORE_5182	Serena	n. 赛丽娜	n. 塞丽娜(f.)  / n. 爱情小夜曲	sә'ri:nә
SENIOR_CORE_4691	set aside	n. 将……放在一边；为……节省或保留（钱或时间）	留出, 不顾, 取消, 驳回 / [法] 撤销, 废止, 宣告无效	
SENIOR_CORE_5012	set loose	n. 出发，开始	释放, 放出	
SENIOR_CORE_5544	set sail	n. 启航	张帆, 开航	
SENIOR_CORE_2811	settler	n. 移居者；殖民者	n. 移民者, 解决者, 结算员 / [化] 沉淀池; 沉降器; 澄清槽	'setlә
SENIOR_CORE_5910	shattered	adj. 感到震惊的，难过的，心烦意乱的	a. 极度疲劳的；破碎的	
SENIOR_CORE_2837	sheep	n. 羊，绵羊；胆小鬼	n. 羊, 胆小者	ʃi:p
SENIOR_CORE_4144	shellfish	n. 水生有壳动物	n. 贝, 甲壳类水生物 / [医] 牡蛎	'ʃelfiʃ
SENIOR_CORE_5630	shop assistant	n. 营业员	n. 店员	ʃɔp əˈsistənt
SENIOR_CORE_5835	shoplifting	n. 在商店盗窃	n. 入店行窃 / [法] 冒充顾客进入商店行窃	'ʃɒp.liftiŋ
SENIOR_CORE_6240	shortlist	n. (从初选名单再筛选出的)决选名单	n. <英>供最后挑选(或考虑)用的候选人名单	'ʃɔ:tlist
SENIOR_CORE_2883	simplify	v. 简化；使单纯；使简易	vt. 单一化, 简单化	'simplifai
SENIOR_CORE_5894	sin	n. 罪，罪恶	n. 罪, 犯罪, 过失, 失礼 / v. 犯	sin
SENIOR_CORE_6299	sincerity	n. 诚挚，真挚	n. 诚实, 真实, 诚心诚意	sin'serәti
SENIOR_CORE_4660	sit around	n. 闲坐着	坐着不干, 袖手旁观	
SENIOR_CORE_5636	sit up	n. 坐直	坐起, 端坐, 熬夜, 诧异	
SENIOR_CORE_4461	Slade	n. 斯莱德（姓）	abbr.Society of Lithographic Artists,Designers, Engravers,and Process Workers(英国)平版及套色印刷工人工会	sleid
SENIOR_CORE_6062	sleepless	adj. 失眠的	a. 不睡眠的, 睡不着的, 不休息的	'sli:plis
SENIOR_CORE_5718	sleigh	n. 雪车，雪橇	n. 雪撬 / vt. 用雪撬搬运 / vi. 乘雪撬	slei
SENIOR_CORE_4402	slide into	n. （快捷而悄声地）移动；溜进……	不知不觉陷入	
SENIOR_CORE_4189	slightly	adv. 稍稍；轻微地	adv. 些微地, 苗条地	'slaitli
SENIOR_CORE_4001	so that	n. 以致于；结果	所以	
SENIOR_CORE_5445	soar	v. 升空，升腾	n. 高扬, 翱翔 / vi. 往上飞舞, 高耸, 翱翔	sɒ:
SENIOR_CORE_5981	socialise	v. 交友，交谊	vt. 使社会化, 使社会主义化, 使适合社会需要 / vi. (美)(非正式)参加社交活动, 发生社交往来	'sәjʃәlaiz
SENIOR_CORE_6514	soggy	adj. 潮湿的；受潮的	a. 浸水的, 沉闷的 / [化] 欠硫; 硫化不足	'sɒgi
SENIOR_CORE_3729	somehow	adv. 以某种方式； 不知怎么地	adv. 不知何故	'sʌmhau
SENIOR_CORE_4023	sort out	n. 分类	挑选出	
SENIOR_CORE_6450	soul-destroying	adj. 毁灭灵魂的	a. 十分单调的	
SENIOR_CORE_6280	spacious	adj. 宽敞的	a. 广大的, 宽广的	'speiʃәs
SENIOR_CORE_2986	spaghetti	n. 意大利式细面条	n. 意大利面条	spә'geti
SENIOR_CORE_6419	specialise	v. 专门从事	vt. 特加指明, 列举, 使专门化, 限定...的范围 / vt.vi. (使)特化, (使)专化 / vi. 成为专家, 专务, 专攻, 专门研究, 逐条详述	'speʃә,laiz
SENIOR_CORE_3981	species	n. 种类；物种	n. 种, 类, 外形 / [医] 茶剂; 种	'spi:ʃiz
SENIOR_CORE_6313	specifically	adv. 具体地；确切地	adv. 特定地, 明确地, 按特性	spi'sifikli
SENIOR_CORE_6358	speedometer	n. 计速器	n. 速度计, 里程计 / [机] 里程计, 速度计	spi:'dɒmitә
SENIOR_CORE_3003	spiritual	n. 圣歌（尤指美国南部黑人的）； adj. 精神的，心灵的	a. 精神上的, 神圣的, 崇高的, 高尚的, 鬼的, 招魂术的 / n. 有关教会的事	'spiritʃuәl
SENIOR_CORE_5660	split up	n. （使）解散；决裂	<非正>瓜分; 劈成; （使）分成若干小部分; <非正>（使）断绝关系	split ʌp
SENIOR_CORE_3902	St Petersburg	n. 圣彼得堡（俄罗斯城市）	[地名] 圣彼得斯堡 ( 美 )	
SENIOR_CORE_4187	stampede	n. （美国西部或加拿大）大西部赛马会；(人群或兽群的) 狂奔	v. (使)惊跑, (使)蜂拥 / n. 惊跑, 蜂拥	stæm'pi:d
SENIOR_CORE_5576	stand by	n. 坚持(某种说法)	支持, 遵守, 袖手旁观, 准备行动 / [经] 备用, 支持, 作好准备	
SENIOR_CORE_5245	stand out	n. 杰出	突出, 坚持抵抗	
SENIOR_CORE_5342	stand sb in good stead	n. 对某人很有用	给某人好处, 对某人有用	
SENIOR_CORE_4280	star in	n. 担任主角；主演	在…里演主角, 由…出演主角	
SENIOR_CORE_5366	statesmanlike	adj. 有政治家才干和风度的	a. 政治家的, 有政治家才能的, 有政治家风度的	'steitsmәnlaik
SENIOR_CORE_4601	steadily	adv. 平稳地；持续地	adv. 稳定地, 无变化地, 有规则地	'stedili
SENIOR_CORE_4531	stem	n. 茎；干	n. 茎, 干, 柄, 船首, 血统, 堵塞物 / vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 / vi. 堵住, 逆行	stem
SENIOR_CORE_5094	stereo	n. 立体声，立体声器材	n. 铅版, 立体照片 / a. 立体的, 立体感觉的	'stiәriәu
SENIOR_CORE_5471	sticky	adj. 黏的，黏性的	a. 粘的, 有粘性的, 顽固的	'stiki
SENIOR_CORE_4227	strain	n. 品种；种类	n. 紧张, 拉紧, 张力, 过劳, 扭伤, 血缘, 种, 族, 气质, 曲调, 旋律, 口吻 / vt. 使劳累, 拉紧, 过分使用, 扭伤, 滥用, 曲解, 滤 / vi. 尽力, 努力, 紧拉, 弯曲, 被滤出	strein
SENIOR_CORE_6065	stress-reducing	adj. 减轻压力的	[网络] 缓压	
SENIOR_CORE_4539	stressful	adj. 产生压力的；紧张的	a. 着重, 强调, 重读, 使受应力	
SENIOR_CORE_3938	striker	n. （足球的）前锋	n. 打击者, 罢工者 / [经] 罢工者	'straikә
SENIOR_CORE_5721	striking	adj. 引人注目的，突出的	a. 醒目的, 惊人的, 打击的, 罢工的 / [法] 罢工的, 罢市的, 罢课的	'straikiŋ
SENIOR_CORE_5275	strip	n. 狭长的地域或水域	n. 长条, 条状, 带, 脱衣舞 / vt. 脱衣, 被剥去, 剥夺, 拆卸 / vi. 脱衣服	strip
SENIOR_CORE_5861	stroke	v. 抚摸	n. 笔划, 打, 中风, 抚, 摩, 冲程 / vt. 划尾桨, 抚, 摩, 划去 / [计] 笔划	strәuk
SENIOR_CORE_5241	struggle against	n. 与……作斗争	与…进行斗争	
SENIOR_CORE_6483	subdue	v. 制伏	vt. 使服从, 压制, 减弱, 抑制, 克制	sәb'dju:
SENIOR_CORE_3105	suggestion	n. 建议；示意；微量，细微的迹象	n. 提议, 意见 / [医] 暗示	sә'dʒestʃәn
SENIOR_CORE_5136	sun-blindness	n. 日盲症，（因阳光强烈导致的暂时）失明	日光盲	
SENIOR_CORE_3962	supporting	adj. (演员)配角的	a. 次要的；支持的；辅助性的	sә'pɔ:tiŋ
SENIOR_CORE_6494	surname	n. 姓	n. 姓, 别号, 绰号 / vt. 呼以姓氏, 起绰号	'sә:neim
SENIOR_CORE_6154	sustain	v. 长期保持	vt. 承受, 支持, 供养, 继续, 忍受, 蒙受, 证实, 准许 / [电] 持续	sә'stein
SENIOR_CORE_6420	sustainable	adj. 可持续的	a. 足可支撑的, 养得起的, 可以忍受的	sә'steinәbl
SENIOR_CORE_5514	Swan Lake	n. （芭蕾舞剧）天鹅湖	[地名] 斯旺莱克 ( 加、美 )	
SENIOR_CORE_4400	sweep up	n. 打扫；横扫	清扫	swi:p ʌp
SENIOR_CORE_5683	swiftly	adv. 迅速地	adv. 很快地, 即刻	'swiftli
SENIOR_CORE_4447	swollen	adj. 肿胀的	a. 肿大的, 涨水的, 夸张的, 骄傲的 / swell的过去分词	'swәulәn
SENIOR_CORE_4646	syndrome	n. 综合病征；综合症状	n. 并发症状, 综合征, 同时存在的事物 / [计] 校验子; 并发位	'sindrәum
SENIOR_CORE_6290	tactical	adj. 战术上的，策略性的	a. 战术的, 用兵上的, 策略的	'tæktikl
SENIOR_CORE_5008	Tahiti	n. 塔西提岛（位于太平洋）	n. 塔希提岛（位于南太平洋, 法属波利西亚的经济活动中心）	tɑ:'hi:ti
SENIOR_CORE_5432	talk show	n. 谈话节目，现场访谈	访谈节目	
SENIOR_CORE_3185	team	n. 队；组； v. 使合作	n. 队, 组 / vt. 把马(牛)套在同一辆车上, 把...编成一组 / vi. 驾驶卡车, 协作	ti:m
SENIOR_CORE_3949	technological	adj. 科技的	a. 技术的 / [经] 工艺的, 技术的	.teknә'lɒdʒikl
SENIOR_CORE_5269	tectonic	adj. 地壳构造上的，起因于地壳运动的	a. 构造的, 建筑的 / [医] 整形的, 整复的, 成形的	tek'tɒnik
SENIOR_CORE_6102	teenage	adj. 十几岁的	a. 十三岁到十九岁的	'ti:nidʒ
SENIOR_CORE_4263	teens	n. 十几岁（13至19岁的年龄）	n. 十三岁到十九岁	ti:ns
SENIOR_CORE_5218	tend to	n. 易于，往往会	注意, 趋向	
SENIOR_CORE_5219	tend to do sth	n. 易于做某事，往往会做某事	倾向做某事	
SENIOR_CORE_5774	tentatively	adv. 不完全地	adv. 试验性地, 暂时地; 权; 聊且	'tentətɪvlɪ
SENIOR_CORE_6140	tertiary	adj. 第三级的	a. 第三的, 第三位的, 第三产业的 / n. 第三修道会会员, 第三纪 / 第三的; 三代的(指无机盐)	'tә:ʃiәri
SENIOR_CORE_4682	test out	n. 试验；考验	对…进行彻底检验	
SENIOR_CORE_4734	the other day	n. 不久前的一天	不久前某一天	
SENIOR_CORE_5979	the other night	n. 前两天夜里，不久前的某个夜里	不久前的一个夜晚	
SENIOR_CORE_5259	think ill of	n. 对……评价不高	把…想得很坏	
SENIOR_CORE_4190	Thunder Bay	n. 桑德湾	桑德贝（加拿大南部港市）	
SENIOR_CORE_5564	tiring	adj. 令人疲劳的	a. 引起疲劳的, 累人的 / [医] 轮箍术(髌骨骨折时)	'taiәriŋ
SENIOR_CORE_4011	to be honest	n. 说实在地；实话说	老实说,说实在的	
SENIOR_CORE_6353	toaster	n. 烤面包机，多士炉	n. 烤面包器, 烤面包炉, 祝酒人	'tәjstә(r)
SENIOR_CORE_6149	toddler	n. 初学走路的孩子	n. 蹒跚行走的人, 学步的小孩, 学步的幼儿, (非正式)信步走的人	'tɔdlә
SENIOR_CORE_3293	tolerate	v. 忍受；默许；宽恕	vt. 宽容, 容许, 有耐力	'tɒlәreit
SENIOR_CORE_5713	tranquil	adj. 平静的，宁静的	a. 安静的	'træŋkwil
SENIOR_CORE_5812	trench	n. 沟，壕	n. 渠, 沟渠, 战壕 / vt. 在...开沟, 挖战壕于, 用战壕围住 / vi. 挖战壕, 开沟	trentʃ
SENIOR_CORE_4976	triathlete	n. 三项全能运动员	n. 参加三项全能比赛的运动员	trai'æθli:t
SENIOR_CORE_4058	Trinidad	n. 特立尼达岛	n. 特立尼达拉岛	'trinidæd, ,tri:ni:'ðɑ:ð
SENIOR_CORE_6544	trivial	adj. 琐细的，微不足道的	a. 琐碎的, 不重要的, 轻微的, 平常的	'tiviәl
SENIOR_CORE_6263	turn against	n. (使)与……为敌	（使）转为反对， （使）变成和…敌对	tə:n əˈɡenst
SENIOR_CORE_4689	turn around	n. 转向；回转	（使）转身; （使）好转; 改变意见; 使变得完全不同	tə:n əˈraund
SENIOR_CORE_5638	turn over	n. 反转	打翻, 营业额达到, 周转, 移交给, 翻阅, 反复考虑, 翻身 / [法] 移交, 交付, 让渡	
SENIOR_CORE_3375	two	n. 两个； adj. 两个的； num. 二	num. 二, 二个	tu:
SENIOR_CORE_6072	unblock	v. 除去障碍	[计] 解锁, 解块 / [经] 解冻	'ʌn'blɔk
SENIOR_CORE_5238	under the name of	n. 用…… 的名字，在…… 的名字下	名叫...	
SENIOR_CORE_5819	underpants	n. 内衣裤	n. 衬裤, 短衬裤	'ʌndәpænts
SENIOR_CORE_5940	undisturbed	adj. 未被干扰的	a. 未被扰乱的, 安静的, 镇定的	.ʌndi'stә:bd
SENIOR_CORE_3407	unfortunately	adv. 不幸地	adv. 恐怕, 不幸的是	ʌn'fɔ:tjjnәtli
SENIOR_CORE_4299	unspoken	adj. 未说出口的；非口语的	unspeak的过去分词	'ʌn'spәukәn
SENIOR_CORE_6254	untidy	adj. 不整洁的，凌乱的	a. 不整齐的, 懒散的, 混乱的	.ʌn'taidi
SENIOR_CORE_5423	unwary	adj. 无警惕的，易受欺骗的	a. 不谨慎的, 不注意的, 粗心的, 易上当的	.ʌn'wєәri
SENIOR_CORE_5212	up to	n. 取决于	从事于(坏事), 忙于, 胜任, 能做, 适合, 适于	
SENIOR_CORE_4256	up to now	n. 直到现在	到目前为止	
SENIOR_CORE_3674	upon	prep. 在…上面	prep. 在...之上, 迫近, 紧接着	ә'pɒn
SENIOR_CORE_4722	upside down	n. 上下翻转	颠倒着, 混乱	ʌpsaid'dajn
SENIOR_CORE_3684	used to	v. 过去常常	过去经常(做)..., 过去有规律地发生	'ju:s tә
SENIOR_CORE_6526	utterance	n. 话语，语言	n. 发声, 言辞, 表达, 说话的方式, 死 / [医] 发言, 言语, 语调	'ʌtәrәns
SENIOR_CORE_3476	vinegar	n. 醋	n. 醋, 尖酸刻薄 / vt. 加醋于	'vinigә
SENIOR_CORE_5978	voice mail	n. 语音信箱	[计] 语音邮件, 声音邮递	
SENIOR_CORE_3851	warm-hearted	adj. 热心肠的	a. 热烈的, 热心的, 富有同情心的, 热情的	
SENIOR_CORE_5994	washed	n. out 非常疲倦的	a. 洗过的	wɒʃd
SENIOR_CORE_5541	water skiing	n. 滑水	水橇	
SENIOR_CORE_5520	wavy	adj. 波状的	a. 有波浪的, 多浪的, 波浪状的, 波动的, 不稳定的	'weivi
SENIOR_CORE_4918	wax disk	n. 旧式唱片	蜡片	
SENIOR_CORE_6051	weight-training	n. 举重运动	n. 重力训练 / [网络] 负重训练；重量训练；负重肌肉操练后	
SENIOR_CORE_6325	weird	adj. 古怪的，离奇的	a. 怪异的, 超自然的, 不可思议的 / n. 命运, 预言, 符咒	wiәd
SENIOR_CORE_6061	well-liked	adj. 漂亮的	n. 被敬爱 / [网络] 深受喜爱的；适销对路；流行的	'wel'laɪkt
SENIOR_CORE_5620	well-off	adj. 富有的	a. 境遇好的, 手头宽裕的	
SENIOR_CORE_3564	wherever	adv. 无论什么地方；究竟在哪里； conj. 无论在哪里；无论什么情况下	adv. 无论哪里	hwєәr'evә
SENIOR_CORE_3578	widespread	adj. 普遍的，广泛的；分布广的	a. 充分伸展的, 广布的, 普及的, 流传广的	'waidspred
SENIOR_CORE_5921	wildly	adv. 疯狂地，野蛮地	adv. 狂暴地, 激动地, 狂热地, 鲁莽地, 轻率地	
SENIOR_CORE_3588	windbreaker	n. 防风夹克，同windcheater	n. 防风林, 防风茄克衫, 风衣	'wind.breikә
SENIOR_CORE_5542	windsurfing	n. 风帆滑浪	n. [体]帆板运动	'wind.sә:fiŋ
SENIOR_CORE_5282	wipe out	n. 清除，垮台	擦洗...的内部, 勾销(债务), 消灭 / [法] 彻底消灭, 彻低毁灭, 谋杀	
SENIOR_CORE_6445	wistful	adj. 伤感的	a. 渴望的, 想望的	'wistful
SENIOR_CORE_5584	work out	n. 锻炼身体，做运动	设计出, 作出, 计算出, 做工抵偿 / [化] 编制	
