id	word	definition_cn	ecdict_translation	ecdict_phonetic
CET6_CORE_2632	largely	adv. 主要地	adv. 大量地, 很多地, 大半地	'lɑ:dʒli
CET6_CORE_1938	late	adj. 去世不久的	a. 迟的, 晚的, 已故的 / adv. 很晚, 很迟, 晚	leit
CET6_CORE_2642	latent	adj. 存在但看不见的	a. 潜伏性的, 隐藏的 / n. 隐约指纹	'leitnt
CET6_CORE_431	launch	v. 发布，推出	n. 下水, 汽艇, 发射 / vt. 使下水, 发射, 发动 / vi. 起飞, 下水, 投入, 开始	lɒ:ntʃ
CET6_CORE_3193	layer	n. 层， 层次	n. 层, 产卵鸡, 放置者 / vt. 分层堆积, 压植 / [计] 层	'leiә
CET6_CORE_2806	leopard	n. 豹	n. 豹, 美洲豹	'lepәd
CET6_CORE_2500	limb	n. 肢；手臂；腿	n. 四肢, 枝干, 翼, 边缘 / vt. 切断...之手足	lim
CET6_CORE_922	literacy	n. 教育；文化	n. 读写能力, 识字, 精通文学	'litәrәsi
CET6_CORE_901	literal	adj. 字面的	a. 逐字的, 字面上的, 文字的, 字母的 / n. 印刷错误 / [计] 文字; 直接量; 字面量; 句节	'litәrәl
CET6_CORE_1195	lobbyist	n. 游说者	n. 说客 / [法] 院外活动集团成员	'lɔbiist
CET6_CORE_2581	location	n. 定位，测位	n. 位置, 场所, 特定区域 / [计] 位置	lәu'keiʃәn
CET6_CORE_1368	locomotive	adj. 运动的；机动	n. 火车头, 机车 / a. 运转的, 火车头的, 移动的	.lәukә'mәutiv
CET6_CORE_1765	loosely	adv. 松松地，松散地	adv. 松弛地, 宽松地, 不紧	'lu:sli
CET6_CORE_964	lounge	n. 休息室	n. 闲逛, 休闲室, 长沙发 / vi. 闲混, (懒洋洋地)躺 / vt. 闲混	laundʒ
CET6_CORE_1369	lunar	adj. 月亮的	a. 阴历的, 月的, 微亮的(指光) / [医] 月的, 银的	'lu:nә
CET6_CORE_2063	magician	n. 魔法师；变戏法的人	n. 魔术家, 幻术家, 术士	mә'dʒiʃәn
CET6_CORE_1401	magnet	n. 有吸引力的人（或物）	n. 磁铁, 有吸引力之人, 有吸引力之物 / [化] 磁体	'mægnit
CET6_CORE_2655	magnetism	n. 磁；魅力	n. 磁性, 吸引力, 磁学, 催眠术 / [化] 磁学	'mægnitizm
CET6_CORE_444	mall	n. 商场	n. 林荫路	mɔ:l
CET6_CORE_1975	maple	n. 槭树，枫树	n. 枫, 枫木, 淡棕色 / [机] 枫木	'meipl
CET6_CORE_1081	margin	n. 利润	n. 页边的空白, 边缘, 界限, 余裕, 差数, 差额, 保证金 / vt. 加边于, 加旁注于 / [计] 页边距	'mɑ:dʒin
CET6_CORE_447	marine	adj. 海洋的	n. 舰队, 水兵, 海景画 / a. 海的, 海产的, 海底的, 船舶的, 海运的	mә'ri:n
CET6_CORE_1989	marvel	n. 奇迹；惊奇； v. 惊奇	n. 奇异事物, 罕见例子 / vt. 惊异于 / vi. 惊异	'mɑ:vl
CET6_CORE_455	mechanism	n. 机制	n. 机械, 机构, 结构, 机理, 技巧 / [化] 机理; 历程; 机构	'mekәnizm
CET6_CORE_456	melt	v. 融化	n. 熔化, 熔化物, 溶解 / v. (使)熔化, (使)溶解, (使)消散, (使)变软	melt
CET6_CORE_2037	mess	v. 弄脏，弄乱，搞糟	n. 食堂, 伙食, 用膳, 一份食品, 混乱, 乱七八糟, 困境 / vt. 将...弄糟, 妨碍, 使紊乱, 使就餐 / vi. 陷入困境, 搞乱, 用膳	mes
CET6_CORE_3064	messenger	n. 送信人， 信使	n. 报信者, 使者 / [经] 使者, 送信者, 通信员	'mesindʒә
CET6_CORE_1644	microprocessor	n. 微信息处理机	n. 微处理器 / [计] 微处理器; 微处理机	.maikrәu'prәusesә
CET6_CORE_461	migrate	v. 移民，迁徙	vi. 移动, 移往, 随季节而移居 / [计] 迁移程序	'maigreit
CET6_CORE_1078	migration	n. 迁徙，移居	n. 移民, 移往, 移动 / [计] 迁移	mai'greiʃәn
CET6_CORE_2862	mild	adj. 味淡的	a. 温和的, 温柔的, 淡味的, 适度的, 轻微的, (肥皂等)软性的 / [医] 轻的, 缓和的	maild
CET6_CORE_3929	militant	adj. 激进的；好斗的； n. 激进分子， 斗士	a. 好战的	'militәnt
CET6_CORE_1033	miniature	adj. 微型的	n. 缩图, 小画像 / a. 小规模的, 纤小的	'miniәtʃә
CET6_CORE_1836	minimize	v. 使减到最小	vt. 将...减到最少 / vt. 最小化 / vi. 最小化 / [计] 最小化	'minimaiz
CET6_CORE_464	mining	n. 矿产	n. 采矿 / [经] 采矿, 采矿业	'mainiŋ
CET6_CORE_1721	mischief	n. 调皮，捣蛋，胡闹	n. 损害, 伤害, 灾祸, 恶作剧, 淘气 / [法] 损害, 伤害, 危害	'mistʃif
CET6_CORE_469	misinterpret	v. 误解	vt. 曲解	.misin'tә:prit
CET6_CORE_1178	mismanagement	n. 管理不当	n. 管理不善；处置失当	
CET6_CORE_2816	mist	n. 薄雾； v. 下薄雾	n. 雾, 迷蒙, 朦胧不清 / vt. 使模糊, 使蒙上雾 / vi. 变模糊, 下雾	mist
CET6_CORE_2218	mob	v. 团团围住（名人等）	n. 暴民, 民众, 暴徒 / vt. 大举包围, 蜂拥进入, 围攻 / vi. 聚众生事	mɒb
CET6_CORE_3033	mobile	adj. 运动的；流动的；多变的； n. 移动电话	a. 移动的, 易变的, 机动的 / n. 活动物体	'mәubil
CET6_CORE_470	mobility	n. 活动	n. 可动性, 流动性, 机动性 / [化] 迁移率	mәu'biliti
CET6_CORE_869	modify	v. 改变	vt. 修正, 变更, 修饰, 缓和, 减轻 / vi. 被修改 / [计] 修改	'mɒdifai
CET6_CORE_1776	momentary	adj. 瞬息间的，片刻的	a. 瞬间的, 刹那间的	'mәumәntәri
CET6_CORE_2191	monstrous	adj. 极大的；可怕的	a. 巨大的, 畸形的, 怪异的 / [法] 巨大的, 异形的, 畸形的:荒诞的	'mɒnstrәs
CET6_CORE_1978	motorway	n. 汽车道，快车路	n. 高速公路	'mәutәwei
CET6_CORE_477	mount	v. 增加	n. 乘骑用马, 框, 衬纸, 山 / vi. 乘马, 爬上, 增长 / vt. 爬上, 使上马, 装上, 装裱, 安放, 制作...的标本, 设置, 上演 / [计] 安装	maunt
CET6_CORE_2626	multitude	n. 大批，大群；大量	n. 多数, 群众	'mʌltitju:d
CET6_CORE_479	municipal	adj. 政府的	a. 市政的, 自治区的, 内政的 / [经] 市政的, 市的	mju:'nisipl
CET6_CORE_2598	murmur	n. 低沉连续的声音	n. 低语, 低声的怨言 / vi. 低语, 低声而言 / vt. 低声说	'mә:mә
CET6_CORE_3260	mutter	n&v. 轻声低语； 小声抱怨	n. 喃喃低语 / vi. 喃喃自语, 作低沉声 / vt. 出怨言, 抱怨地说	'mʌtә
CET6_CORE_1111	needle	n. 指针，针	n. 针, 尖 / vt. 用针缝 / vi. 缝纫 / [计] 探针	'ni:dl
CET6_CORE_1648	negligible	adj. 微不足道的	a. 可以忽略的, 不足取的, 无用的 / [医] 可不计的, 可忽视的	'neglidʒәbl
CET6_CORE_487	nightmare	n. 噩梦	n. 梦魇, 恶梦, 可怕的事物(或情景、人物) / [医] 梦魇, 恶梦	'naitmєә
CET6_CORE_3629	nil	n. 无， 零	n. 无, 全无, 零 / [法] 无, 零, 无有	nil
CET6_CORE_905	notoriously	adv. 臭名昭著地	adv. 臭名昭著的, 声名狼藉的	
CET6_CORE_1618	nought	n. 无，零	n. 没有, 零, 无	nɒ:t
CET6_CORE_1730	nourish	v. 提供养分，养育	vt. 滋养, 使健壮, 怀有	'nә:riʃ
CET6_CORE_1177	novel	adj. 新颖的	n. 小说, 长篇故事 / a. 新奇的, 异常的	'nɒvl
CET6_CORE_490	numerous	adj. 无数的	a. 很多的, 数目众多的, 多数的 / [机] 多数的, 甚多的	'nju:mәrәs
CET6_CORE_2283	oar	n. 桨	n. 桨, 桨手, 搅棒 / vi. 划桨 / vt. 划动	ɒ:
CET6_CORE_494	oblige	v. 迫使	vt. 强制, 施恩惠于, 使感激 / vi. 施恩惠, 帮忙	ә'blaidʒ
CET6_CORE_1067	obscurity	n. 默默无闻	n. 阴暗, 朦胧, 晦涩, 费解, 身份低微	әb'skjuәriti
CET6_CORE_1441	observation	n. 意见，短评，按语	n. 观察, 注意, 观测, 观察力 / [化] 观察	.ɒbzә:'veiʃәn
CET6_CORE_2426	obstinate	adj. 固执的；顽强的	a. 倔强的, 顽固的, 不让步的	'ɒbstinit
CET6_CORE_3655	occasional	adj. 偶尔的， 间或发生的	a. 偶然的, 临时的 / [法] 偶然的, 特殊场合的	ә'keiʒәnl
CET6_CORE_497	offense	n. 冒犯	n. 犯罪, 伤感情, 攻击	ә'fens
CET6_CORE_2501	offset	v. 抵销	n. 抵消, 把...并列, 旁系, 支管, 用胶印法印 / vt. 弥补, 抵消, 胶印 / vi. 装支管 / n. 偏移量 / [计] 偏移量	'ɒ:fset
CET6_CORE_2119	otherwise	adv. 另外；在其他方面	adv. 否则, 不同地, 别的方式	'ʌðәwaiz
CET6_CORE_3378	outfit	n. 全套服装； 一组人； 全套装备， 全套工具	n. 用具, 配备, 机构 / vt. 配备, 供应 / vi. 得到装备	'autfit
CET6_CORE_1739	outlaw	n. 逃犯，歹徒	n. 被剥夺法律保护的人, 罪犯 / vt. 使...失去法律保护, 将...逐出社会, 宣告非法, 取缔	'autlɒ:
CET6_CORE_2467	outline	v. 概述，概括	n. 大纲, 轮廓, 概要 / vt. 描画轮廓, 描述要点 / n. 大纲, 分级, 轮廓 / [计] 大纲, 分级, 轮廓	'autlain
CET6_CORE_505	outlive	v. 比……活的时间长	vt. 比...经久, 比...活得长, 度过(风暴)而健在	aut'liv
CET6_CORE_3394	outset	n. 开始， 开端	n. 着手, 开头, 最初	'autset
CET6_CORE_1360	outside	prep. 在…外，向…外	n. 外面, 外表, 外界 / a. 外面的, 外表的, 外界的 / adv. 外面, 外表, 外界	'aut'said
CET6_CORE_508	outweigh	v. 超过	vt. 比...重, 比...重要, 比...有价值	.aut'wei
CET6_CORE_1364	over	prep. 在（做）…时	adv. 结束, 越过, 从头到尾 / prep. 在...之上, 遍于...之上, 越过 / a. 上面的 / vt. 越过	'әuvә
CET6_CORE_509	overcharge	v. 多收钱	v. 讨价过高, 装载过多, 过度充电, 渲染 / n. 超载, 装药过多, 过度充电	.әuvә'tʃɑ:dʒ
CET6_CORE_510	overexcited	adj. 过于激烈的	v. 使过于激动（或兴奋）, 过度刺激( overexcite的过去式和过去分词 )	ˌəʊvərɪkˈsaɪtɪd
CET6_CORE_1516	pacific	adj. 性情温和的	n. 太平洋 / a. 太平洋的, 太平洋沿岸的, 爱好和平的, 安静的, 平息的	pә'sifik
CET6_CORE_2863	panel	n. （选定的）专门小组	n. 嵌板, 仪表板, 专题讨论小组, 全体陪审员 / vt. 嵌镶板	'pænl
CET6_CORE_2170	parade	v. 夸耀（才能等）	n. 游行, 炫耀, 阅兵 / v. 游行, 炫耀, (使)列队行进	pә'reid
CET6_CORE_2198	particular	adj. 特称的；苛求的	n. 一项(或条、点), 个别项目, 详细说明 / a. 特别的, 独有的, 挑剔的, 详尽的	pә'tikjulә
CET6_CORE_3063	pastry	n. 油酥面团， 酥皮糕点	n. 油酥点心, 面粉糕饼	'peistri
CET6_CORE_2867	peak	n. （物体的）尖端	n. 山峰, 巅, 山顶, 顶点, 尖峰, 帽舌 / a. 最高的, 最大值的 / vi. 到达最高点, 消瘦, 变憔悴, 逐渐缩小 / vt. 使竖起, 使达到最高点	pi:k
CET6_CORE_2953	peck	v. 啄，啄起	n. 配克(英美干量单位), 啄痕, 啄食, 许多 / vt. 啄, 啄食, 琢, 凿成, 扔 / vi. 啄, 吹毛求疵, 啄食, 勉强吃 / [计] 取数	pek
CET6_CORE_522	peculiar	adj. 特有的，奇怪的	a. 奇特的, 罕见的, 特殊的, 特别的 / n. 特有财产, 特权	pi'kju:ljә
CET6_CORE_2402	peel	n. 果皮，蔬菜皮	n. 皮, 外壳 / vt. 削...皮, 剥去...的壳 / vi. 蜕皮, 剥落, 脱皮, 脱去衣服	pi:l
CET6_CORE_832	peer	n. 同龄人	n. 同等的人, 匹敌, 贵族 / vi. 凝视, 窥视, 费力地看, 隐现 / vt. 与...同等, 封为贵族	piә
CET6_CORE_523	penalty	n. 惩罚	n. 处罚, 刑罚, 罚款, 罚球, 报应, 不利结果, 妨碍 / [经] 罚金(款), 违约金	'penәlti
CET6_CORE_2855	pendulum	n. （钟等的）摆	n. 钟摆, 摇锤, 摇摆不定的事态(或局面) / [化] 摆	'pendʒәlәm
CET6_CORE_1141	perception	n. 看法；意识	n. 知觉, 感觉, 领悟力, 获取 / [医] 知觉	pә'sepʃәn
CET6_CORE_2255	perfection	n. 尽善尽美；无比精确	n. 完美, 完成, 极端 / [经] 完整性	pә'fekʃәn
CET6_CORE_1583	petty	adj. 细小的；器量小的	a. 琐碎的, 小规模的, 小气的, 委琐的 / [经] 小额的, 微小的, 小规模的	'peti
CET6_CORE_1315	platform	n. 政纲，党纲，宣言	n. 站台, 月台, 讲台, 论坛, 平台 / [计] 平台	'plætfɒ:m
CET6_CORE_3002	plausible	adj. 似有道理的， 似乎正确的， 貌似可信的	a. 貌似真实的, 貌似合理的, 说得煞有其事的 / [法] 花言巧语的, 似乎有理的	'plɒ:zibl
CET6_CORE_862	plough	n. 犁	n. 犁, 犁过的地 / vi. 用犁耕田, 开路 / vt. 耕, 犁, 开路	plau
CET6_CORE_2660	poke	v. 戳，刺；伸（头等）	n. 刺, 戳, 袋子 / vt. 戳, 捅, 拨弄, 刺 / vi. 戳, 刺, 捅, 搜索, 伸出, 行动散慢 / [计] 存数	pәuk
CET6_CORE_532	polar	n. （南、北）极	a. 两极的, 极地的, 正好相反的, 极性的 / n. 极线, 极面	'pәulә
CET6_CORE_3143	polish	v. 磨光；修改，润色，使优美； n. 擦光剂	a. 波兰的 / n. 波兰人, 上光剂, 光泽, 优雅 / vt. 擦亮, 擦去, 使完美 / vi. 擦亮, 变得光亮	'pɒliʃ
CET6_CORE_1072	portray	v. 描述	vt. 描绘, 描写, 描绘...的肖像	pɒ:'trei
CET6_CORE_536	pose	v. 形成	n. 姿势, 姿态, 装模作样, 伪装 / vi. 摆姿势, 装模作样, 假装 / vt. 使摆好姿势, 提出, 造成	pәuz
CET6_CORE_1933	positively	adv. 确定的，断然	adv. 明确地, 肯定地, 无疑地, (非正式)确实地, 真正地	
CET6_CORE_2047	practicable	adj. 能实行的；适用的	a. 可实行的, 可做的, 可用的	'præktikәbl
CET6_CORE_541	practical	adj. 实践的；实用的	a. 实际的, 现实的, 实用性的 / [法] 事实上的, 实际上的, 接近...的	'præktikl
CET6_CORE_951	practice	n. 做法	n. 实践, 练习, 实行, 惯例, 习惯, 开业 / v. 实践, 实行, 练习, 实习, 业务	'præktis
CET6_CORE_1579	precede	v. 先于…，领先	vt. 在...之前, 优于, 较...优先 / vi. 在前面	.pri:'si:d
CET6_CORE_544	predict	v. 预测	v. 预知, 预言, 预报	pri'dikt
CET6_CORE_545	predominantly	adv. 占主导地位地	adv. 主要地, 显著地, 大多数地, 突出地	
CET6_CORE_547	preindustrial	adj. 工业化以前的	a. 未工业化的, 工业化前的	,pri:in'dʌstriәl
CET6_CORE_3749	preparatory	adj. 预备的	a. 预备性的, 准备性的 / n. 预科	pri'pærәtәri
CET6_CORE_552	presentation	n. 展示，讲话	n. 赠与, 描述, 介绍 / [计] 简报	.prezәn'teiʃәn
CET6_CORE_1381	preset	v. 预先装置	vt. 事先调整 / n. 预调装置 / [计] 边框形式	pri:'set
CET6_CORE_553	presidency	n. 总统任期	n. 总统职权, 总裁职位	'prezidәnsi
CET6_CORE_1218	prevailing	adj. 流行的	a. 盛行很广的, 优势的, 主要的, 普遍的 / [法] 占优势的, 盛行的, 通行的	pri'veiliŋ
CET6_CORE_555	previous	adj. 之前的	a. 早先的, 前面的, 过急的 / [法] 以前的, 生前的, 前述的	'pri:viәs
CET6_CORE_2128	prey	n. 猎物； v. 捕获	n. 被掠食者, 牺牲者 / vi. 捕食	prei
CET6_CORE_3238	prime	adj. 首要的；最好的； n. 青春；全盛时期； v. 使准备好	n. 最佳部分, 初期, 全盛期 / a. 主要的, 最初的, 根本的 / v. 加油启动, 灌注, 填装	praim
CET6_CORE_559	prior	adj. 优先的，先前的	a. 更重要的, 较早的, 在先的 / n. 小隐修院院长, 大隐修院副院长	'praiә
CET6_CORE_567	promotion	n. 促销	n. 晋级, 创建, 增进 / [经] 推广, 推销, 促进	prәu'mәuʃәn
CET6_CORE_568	prompt	v. 敦促	n. 激励, 提示, 提醒物, 提词, 付款期限 / a. 迅速的, 敏捷的, 立刻的, 提词员的 / vt. 激励, 鼓动, 提示 / adv. 准时地 / [计] 提示符; DOS内部命令:设定DOS命令行的提示符	prɒmpt
CET6_CORE_3956	prone	adj. 易于…的， 很有可能…的； 俯卧的	a. 俯伏的, 面向下的, 有...倾向的 / [医] 旋前的, 伏的, 俯的	prәun
CET6_CORE_2380	proper	adj. 合乎体统的，正派的	a. 适当的, 固有的, 高尚的, 专属的 / adv. 完全地, 彻底地	'prɒpә
CET6_CORE_570	propose	v. 提出	vt. 计划, 打算, 建议, 提议, 求(婚) / vi. 打算, 求婚	prә'pәuz
CET6_CORE_571	prospect	n. 前景	n. 景色, 展望 / vt. 勘探, 勘察 / vi. 勘探, 有前途	'prɒspekt
CET6_CORE_3025	provided	conj. 假如， 若是	conj. 倘若, 以...为条件	prә'vaidid
CET6_CORE_3432	psychiatrist	n. 精神科医生， 精神病专家	n. 精神病医生, 精神病学家 / [医] 精神病学家	sai'kaiәtrist
CET6_CORE_3375	psychological	adj. 心理的	a. 心理学的, 精神上的, 心灵的 / [法] 心理上的, 心理学的	.saikә'lɒdʒikәl
CET6_CORE_578	quantifiable	adj. 可量化的	a. 可以计量的	'kwɒntifaiәbl
CET6_CORE_1934	quantify	v. 确定…的数量	vt. 定量, 用数量表示, 测量	'kwɒntifai
CET6_CORE_589	rare	adj. 罕见的，稀少的	a. 稀罕的, 罕有的, 珍奇的, 稀薄的, 半熟的, 非常好的 / adv. 非常	rєә
CET6_CORE_3082	rarely	adv. 不常， 难得	adv. 很少地, 罕有地	'rєәli
CET6_CORE_1154	ready	adj. 乐意的，愿意的	n. 预备好的状态, 现款 / a. 准备好的, 备用的, 可以使用的 / adv. 预先, 迅速 / vt. 使准备好	'redi
CET6_CORE_2779	reason	v. 论证，推断	n. 理由, 原因, 理智, 道理, 前提, 理性 / vt. 说服, 推论, 辩论 / vi. 推论, 劝说, 思考	'ri:zn
CET6_CORE_3379	reassure	v. 使放心	vt. 使...安心, 向...再保证 / [法] 重新保证, 再保险, 使清除疑虑	.ri:ә'ʃuә
CET6_CORE_1212	rebellion	n. 叛逆	n. 谋反, 叛乱, 反抗 / [法] 造反, 反叛, 叛乱	ri'beljәn
CET6_CORE_3811	recede	v. 退， 退去， 渐渐远去； 向后倾斜， 缩进	vi. 向后退, 退却, 收回, 降低, 减弱 / [医] 退缩	ri'si:d
CET6_CORE_594	receipt	n. 发票	n. 收据, 收入, 收到 / vt. 开...的收据	ri'si:t
CET6_CORE_3177	recipient	n. 接受者， 接收者	a. 领受的, 容易接受的, 感受性强的 / n. 领受者, 容纳者, 容器	ri'sipiәnt
CET6_CORE_600	recruit	v. 招聘	n. 新兵, 新手, 新会员, 补给品 / vt. 恢复, 补充, 充实, 征募 / vi. 征募新兵, 复原, 得到补充	ri'kru:t
CET6_CORE_1143	recruiter	n. 招聘者	n. 招聘人员, 征兵人员	ri'kru:tә
CET6_CORE_2233	rectify	v. 纠正；调整	vt. 订正, 矫正, 改正, 调正, 校正, 精馏, 整流 / [化] 精馏	'rektifai
CET6_CORE_601	recurrence	n. 再次发生	n. 再现, 再发生, 反复, 循环 / [医] 复发, 再发	ri'kʌrәns
CET6_CORE_1215	recyclable	adj. 可回收利用的	a. 可循环再用的	ˌri:ˈsaɪkləbl
CET6_CORE_3115	recycle	v. 回收利用	vt. 使再循环, 重新利用, 再制 / n. 再循环	.ri:'saikl
CET6_CORE_1196	redundant	adj. 过剩的；失业的，被解雇的	a. 多余的, 过多的, 冗长的 / [医] 过多的, 多余的	ri'dʌndәnt
CET6_CORE_2217	reel	v. 卷，绕	n. 卷轴, 一卷, 纺车, 旋转, 蹒跚 / vt. 卷...于轴上, 绕, 使旋转 / vi. 蹒跚地走, 旋转, 眩晕, 摇晃, 退缩 / [计] 卷; 盘	ri:l
CET6_CORE_3138	refresh	v. 振作精神， 恢复活力	vt. 使清新, 使恢复, 使生气蓬勃 / vi. 提起精神, 恢复精神, 吃点心, 喝饮料 / vt. 刷新, 重新整理 / vi. 刷新, 重新整理 / [计] 刷新, 重新整理	ri'freʃ
CET6_CORE_604	refreshing	adj. 新鲜的	a. 使清爽的, 有精神的, 爽快的	ri'freʃiŋ
CET6_CORE_3464	refund	n. 退款； v. 退还	n. 偿还 / vt. 付还, 偿还借款 / vi. 归还, 偿还	'ri:fʌnd
CET6_CORE_605	regain	v. 重新获得	vt. 取回, 恢复, 重回, 复得 / [化] 回潮	ri'gein
CET6_CORE_1684	regiment	n. 团，军团；一大群	n. （军队）团, 大量（人或物） / v. 组编成团，组织，严格管制	'redʒimәnt
CET6_CORE_608	reimbursement	n. 返还费用	n. 付还, 退还 / [经] 偿付, 赔还	.ri:im'bә:smәnt
CET6_CORE_609	reinforce	v. 增强，提高	vt. 加强, 增援, 补充 / vi. 求援, 得到增援 / n. 加固材料	.ri:in'fɒ:s
CET6_CORE_1886	reject	v. 舍弃，抛弃；排斥	n. 被拒之人, 被弃之物, 不合格品, 次品 / vt. 拒绝, 抵制, 否决, 驳回, 丢弃, 呕出	ri'dʒekt
CET6_CORE_3707	reliance	n. 依靠， 依赖	n. 信任, 信赖, 受信赖的人(或事) / [法] 信任, 信赖, 信心	ri'laiәns
CET6_CORE_614	relieved	adj. 轻松的，缓解的	a. 宽慰的, 解除的, 减轻的	ri'li:vd
CET6_CORE_3465	remnant	n. 残留部分	n. 剩余, 零料, 遗迹 / a. 剩余的, 残余的	'remnәnt
CET6_CORE_617	remove	v. 消除，移除；更新	vt. 移动, 调动, 除去, 迁移, 开除, 移交 / vi. 迁移, 移动, 搬家 / n. 班级, 升级, 移动, 搬家, 间距 / [计] 删除	ri'mu:v
CET6_CORE_2706	repeal	v. 撤销	n. 废止, 撤消 / vt. 废止, 撤消, 放弃	ri'pi:l
CET6_CORE_2517	reproduce	v. 仿造	v. 繁殖, 再生, 复制, 生殖 / [计] 复制	.ri:prә'dju:s
CET6_CORE_2291	reserve	n. 缄默，自我克制	n. 储备品, 贮量, 后备军, 自然保护区, 保留, 拘谨, 节制, 储备金 / vt. 保留, 保存, 预订, 延期, 推迟	ri'zә:v
CET6_CORE_813	reserved	adj. 保留意见的；矜持的	a. 保留的, 预备的, 预定的, 腼腆的, 不露感情的, 含蓄的, 缄默的, 冷淡的 / [法] 用作储备的, 保留的, 预定的	ri'zә:vd
CET6_CORE_625	resolute	adj. 坚定的	n. 果断的人 / a. 坚决的, 刚毅的, 毅然的	'rezәlu:t
CET6_CORE_2352	response	n. 回应	n. 反应, 回答, 响应 / [计] 应答	ri'spɒns
CET6_CORE_629	responsive	adj. 灵敏的，反应的	a. 回答的, 应答的, 易感应的	ri'spɒnsiv
CET6_CORE_1486	retard	v. 阻碍；减缓；放慢	n. 阻止, 延迟 / vt. 妨碍, 延迟, 使减速 / vi. 减速, 延迟	ri'tɑ:d
CET6_CORE_633	reunion	n. 团聚	n. 团圆, 重聚 / [医] 再连合, 复连[合]	ri:'ju:njәn
CET6_CORE_3889	revelation	n. 被提示的真相， 新发现； 揭示， 透露， 显示	n. 揭露, 泄露, 发觉, 默示, 启示	.revi'leiʃәn
CET6_CORE_637	revive	v. 复苏	vt. 使苏醒, 使复兴, 使振奋, 回想起, 重播 / vi. 苏醒, 复活, 复兴, 恢复精神	ri'vaiv
CET6_CORE_638	revolutionize	v. 革命化	vt. 向...鼓吹革命, 使发生革命性剧变	.revә'lu:ʃәnaiz
CET6_CORE_639	rewarding	adj. 有回报的	a. 有益的, 有报酬的, 报答的	ri'wɒ:diŋ
CET6_CORE_1768	rip	v. 撕，扯破，划破	n. 裂痕, 破绽, 拉裂, 浪子, 巨浪 / vi. 被拉开, 裂开, 猛冲 / vt. 撕, 扯, 劈	rip
CET6_CORE_644	romantic	adj. 爱情的	a. 浪漫的, 风流的, 传奇性的, 夸大的, 空想的, 浪漫派的	rәu'mæntik
CET6_CORE_3583	saleable	adj. 适合销售的	a. 适销的, 价格适当的, 畅销的	'seilәbl
CET6_CORE_2409	salmon	n. 鲑，大马哈鱼	n. 鲑鱼, 大麻哈鱼 / [医] 鲑	'sæmәn
CET6_CORE_1427	salute	v. （向…）行军礼，（向…）致敬	vi. 行礼, 致意, 问候, 放礼炮 / vt. 向...致意, 迎接, 赞扬 / n. 招呼, 敬礼, 礼炮	sә'lu:t
CET6_CORE_2475	satellite	n. 附属国	n. 人造卫星 / [医] 伴行静脉, 陪静脉, 陪病部, 随体, 卫星	'sætlait
CET6_CORE_1372	satisfactorily	adv. 圆满地	adv. 令人满意地	.sætis'fæktәrili
CET6_CORE_2823	scar	n. 瘢痕	n. 疤痕, 伤痕, 悬崖 / vi. 结疤, 愈合, 痊愈 / vt. 使有伤痕	skɑ:
CET6_CORE_650	scare	n. 恐吓，惊恐	n. 惊吓, 恐慌 / vt. 惊吓, 使恐慌 / vi. 受惊	skєә
CET6_CORE_651	scent	n. 味道	n. 气味, 香味, 香水, 踪迹, 痕迹, 线索, 嗅觉 / vt. 闻出, 嗅, 发觉, 使充满气味 / vi. 嗅猎, 发出气味	sent
CET6_CORE_1983	scratch	n. （某人皮肤上的）划痕，划伤	n. 抓痕, 搔, 抓, 擦伤, 刮擦声, 乱写, 零分, 起跑线 / vt. 搔, 抓, 挖出, 擦, 刮, 乱涂, 勾抹掉 / vi. 搔, 抓, 发刮擦声, 勉强糊口 / a. 碰巧的, 凑合的, 打草稿用的 / [计] 擦除	skrætʃ
CET6_CORE_836	script	n. 脚本，剧本	n. 手迹, 手稿, 正本, 手写体 / vt. 改编为演出本 / [计] 手写体, 小型程序	skript
CET6_CORE_3126	scrutiny	n. 详细检查， 仔细观察	n. 细看, 仔细检查, 监视, 选票检查 / [经] 复查, 评核, 仔细检查	'skru:tini
CET6_CORE_1391	senseless	adj. 愚蠢的，无意义的	a. 无感觉的, 无意识的, 不省人事的	'senslis
CET6_CORE_655	sensible	adj. 理智的	a. 有感觉的, 敏感的, 明智的 / [医] 可感觉的	'sensәbl
CET6_CORE_3435	sergeant	n. 中士， 警官	n. 警察小队长, 军士	'sɑ:dʒәnt
CET6_CORE_1887	serpent	n. 蛇（尤指大蛇或毒蛇）	n. 巨蛇座, 蛇, 蛇形管, 狡猾的人	'sә:pәnt
CET6_CORE_2325	set	n. 集（合）	n. 日落, 同伙, 组合, 集合, 装置 / vt. 放, 安置, 放置, 设定, 使凝结, 点燃, 确定, 点缀, 使就位, 树立, 分配, 调整 / vi. 日落, 凝固, 定型, 搁住, 结果, 适合 / a. 决心的, 规定的, 故意的, 持久的, 固定的, 老套的, 准备好的 / [计] 设置; DOS内部命令:改变或显示分配给环境变量的值	set
CET6_CORE_1720	settlement	n. 调停；（尤指拓荒者居住的）定居点，村落	n. 安顿, 解决, 处理, 结算, 殖民, 殖民地, 沉降 / [医] 居住区; 沉渣	'setlmәnt
CET6_CORE_2331	severe	adj. 艰难的；简朴的	a. 严格的, 尖锐的, 严肃的, 严重的, 严厉的, 朴素的 / [法] 严厉的, 苛刻的, 严重的	si'viә
CET6_CORE_658	severity	n. 严重性	n. 严格, 朴素, 激烈	si'veriti
