id	word	definition_cn	ecdict_translation	ecdict_phonetic
IELTS_1309	mall	n. 大型购物中心	n. 林荫路	mɔ:l
IELTS_3763	mandarin	n. 橘子； 达官贵人， 官僚； [M-] 普通话	n. 中国官话, 国语, 满清官吏, 柑橘 / a. (中国式)紧身马褂的	'mændәrin
IELTS_2154	manifold	adj. 多样的；种种的	n. 复印本, 多种 / a. 多种的, 有许多部分的, 多方面的 / vt. 复写, 使多样化, 增多	'mænifәuld
IELTS_4059	manipulative	adj. 操纵别人的； 老于世故的	a. 处理的, 巧妙处理的, 操纵的	mә'nipjulәtiv
IELTS_2162	mar	v. 毁坏，弄糟	vt. 损毁, 损伤, 糟蹋 / n. 三月	mɑ:
IELTS_2166	marginal	adj. 很少的，微量的	a. 边缘的, 最低限度的, 有旁注的 / [医] 缘的	'mɑ:dʒinәl
IELTS_4123	marginally	adv. 稍微， 些微	adv. 记在页边, 有旁注, 边缘, 边沿地区, 边际, 限界, 勉强够格, 无关紧要, 少量	
IELTS_3599	marsupial	n&a. 有袋动物	n. 有袋类动物 / a. 有袋的, 袋状的	mɑ:'sju:piәl
IELTS_3021	marvel	n. 令人惊奇的事；创造奇迹	n. 奇异事物, 罕见例子 / vt. 惊异于 / vi. 惊异	'mɑ:vl
IELTS_3022	marvelous	adj. 令人惊奇的；创造奇迹的	a. 令人惊异的, 了不起的, 不平常的	'mɑ:vәlәs
IELTS_3026	massive	adj. 巨大的	a. 大而重的, 宽大的, 宏伟的 / [医] 大块的, 整块的, 大量的	'mæsiv
IELTS_4150	meaningful	adj. 有目的的； 有意义的	a. 意味深长的	'mi:niŋful
IELTS_3830	mechanic	n. 机修工； [-s] 力学， 机械学	n. 机械工, 技工 / a. 手工的	mi'kænik
IELTS_469	medal	n. 奖章；纪念章	n. 奖牌, 勋章 / vt. 授勋予	'medl
IELTS_473	mediocre	adj. 平庸的，平常的	a. 不好不坏的, 通常, 平凡的	.mi:di'әukә
IELTS_474	meditate	v. 深思，仔细思考	vt. 想, 考虑, 计划 / vi. 沉思, 反省	'mediteit
IELTS_478	melodious	adj. 音调悦耳的，旋律的	a. 旋律美妙的, 旋律优美的, 有乐曲的	mә'lәudiәs
IELTS_479	melody	n. 音律；歌曲	n. 曲子, 美妙音乐, 曲调	'melәdi
IELTS_484	mercenary	adj. 唯利是图的，为钱的	n. 唯利是图者, 雇佣兵 / a. 为钱而工作的, 被雇的, 图利的	'mә:sinәri
IELTS_4068	merchandising	n. 销售规划	[经] 商品销售, 商品学, 推销	'mә:tʃәndaiziŋ
IELTS_488	mesh	n. 网，筛孔	n. 网孔, 网丝, 网眼, 网状物, 圈套, 陷阱, 啮合 / vt. 以网捕捉, 啮合, 使缠住 / vi. 落网, 相啮合	meʃ
IELTS_4122	metaphorical	adj. 隐喻的	a. 隐喻性的, 比喻性的	metә'fɒ:rikl
IELTS_4074	metro	n. 地下铁路	n. 地铁	'metrәu
IELTS_1322	microcosm	n. 微观世界；缩影	n. 小宇宙, 小世界, 人类	'maikrәukɒzm
IELTS_1323	microfilm	n. 微缩胶片	n. 缩影胶卷 / v. 缩微拍摄 / [计] 缩微胶片; 缩微胶卷	'maikrәufilm
IELTS_3867	migratory	adj. 迁徙的， 移居的； 流动的， 游牧的	a. 迁移的, 流浪的	'maigrәtәri
IELTS_1328	militant	adj. 好斗的	a. 好战的	'militәnt
IELTS_1331	mind	n. 想法	n. 思想, 愿望, 智力, 记忆, 心理, 情绪, 理智, 主意, 心意 / vi. 介意, 注意, 留心 / vt. 注意, 留意, 专心于, 照看, 介意	maind
IELTS_2171	minimum	"n. [pl~s,-ma]最少量；最低限度"	a. 最小的, 最低的 / n. 最小值 / [计] 最小值	'minimәm
IELTS_2172	minister	v. 照顾，给予帮助	n. 部长, 牧师, 公使 / vi. 服侍, 救助, 主持宗教仪式	'ministә
IELTS_3786	ministry	n. 部	n. 部, 内阁, 服务 / [经] 部	'ministri
IELTS_2180	misappropriate	v. 滥用，误用	vt. 侵占, 霸占, 盗用 / [法] 侵占, 私吞, 贪污	.misә'prәuprieit
IELTS_5059	miscellaneous	adj. 各种各样的； 混杂的	a. 各种的, 多方面的 / [法] 各种的, 不同性质的	.misә'leinjәs
IELTS_2190	misguided	adj. 误入歧途的	a. 被误导的	mis'gaidid
IELTS_3531	mishandle	v. 粗暴地对待； 错误地处理， 胡乱操作	vt. 虐待, 胡乱处理	mis'hændl
IELTS_3040	misrepresent	v. 误传，歪曲，曲解	vt. 不如实地叙述(或说明), 不称职地代表	'mis.repri'zent
IELTS_3727	mite	n. 极小量； 螨虫	n. 尽绵薄之力的捐献, 细微, 微少, 螨 / [医] 螨	mait
IELTS_3053	module	n. 量度单位；建筑用的标准部件	n. 组件, 模数 / [计] 模块	'mɒdju:l
IELTS_496	moped	n. 机动脚踏车	n. 助动车	'mәuped
IELTS_500	mortal	adj. 必有一死的；致命的；极大的； n. 致命性	n. 生物, 人类 / a. 不免一死的, 人类的, 临终的	'mɒ:tәl
IELTS_1334	mucous	adj. 黏液的，似黏液的	a. 粘液的, 粘的, 粘液性的 / [医] 粘液的	'mju:kәs
IELTS_1335	muddle	vt&vi. 使混乱；弄糟	vt. 混合, 使微醉, 使咬字不清晰 / vi. 胡乱对付 / n. 困惑, 混浊状态	'mʌdl
IELTS_1338	multitude	n. 大批，大群；众多	n. 多数, 群众	'mʌltitju:d
IELTS_1341	murmur	n&v. 低沉连续的声音；诉怨	n. 低语, 低声的怨言 / vi. 低语, 低声而言 / vt. 低声说	'mә:mә
IELTS_1348	myriad	n. 极大数量	n. 无数, 无数的人(或物) / a. 无数的, 种种的	'miriәd
IELTS_1351	native	adj. 天真的，幼稚的	n. 本地人, 土产, 当地人 / a. 本国的, 与生俱来的, 自然的	'neitiv
IELTS_513	naught	n. =naught无，零	n. 无, 零 / a. 无价值的, 无用的	nɒ:t
IELTS_2207	negligible	adj. 微不足道的，可以忽视的	a. 可以忽略的, 不足取的, 无用的 / [医] 可不计的, 可忽视的	'neglidʒәbl
IELTS_5023	negotiate	v. 洽谈， 协商； 商定， 达成； 顺利通过	vi. 商议, 谈判, 交涉 / vt. 谈妥, 转让, 处理	ni'gәuʃieit
IELTS_2210	neurotic	adj. 神经病的，神经过敏的； n. 神经过敏者	n. 神经症患者 / a. 神经质的, 神经症的	nju'rɒtik
IELTS_2213	nibble	v. 啃，一点一点咬	n. 少量食物, 细咬, 轻咬, 啃 / v. 一点一点地咬, 细咬, 吹毛求疵 / [计] 半字节	'nibl
IELTS_3062	nicety	n. 细微的区别及差异	n. 美好, 准确, 精密, 拘泥细节, 纤细	'naisәti
IELTS_3065	nil	n. 无；零	n. 无, 全无, 零 / [法] 无, 零, 无有	nil
IELTS_4545	nocturnal	adj. 夜晚的； 夜晚发生的； 夜晚活动的	a. 夜的, 夜曲的 / [医] 夜间的	nɒk'tә:nәl
IELTS_3075	notation	n. (数学、音乐)的一套符号	n. 记号, 符号表示法, 注释 / [计] 记数法	nәu'teiʃәn
IELTS_3076	notch	n. (V字形)槽口，缺口	n. 刻痕, 等级, 峡谷 / vt. 刻凹痕, 用刻痕计算, 赢得	nɒtʃ
IELTS_515	nourishment	n. 食物	n. 滋养品, 养料, 营养 / [医] 营养, 营养品	'nә:riʃmәnt
IELTS_519	nowhere	adv. 什么地方都没有	adv. 无处, 到处都无	'nәuhwєә
IELTS_527	numerate	adj. 数学基础好的	vt. 算出来, 列举, 读出	'nju:mәreit
IELTS_529	numerous	adj. 许许多多的	a. 很多的, 数目众多的, 多数的 / [机] 多数的, 甚多的	'nju:mәrәs
IELTS_1357	oar	n. 桨；橹	n. 桨, 桨手, 搅棒 / vi. 划桨 / vt. 划动	ɒ:
IELTS_1367	oblige	v. (以誓言或契约等)束缚某人；施惠	vt. 强制, 施恩惠于, 使感激 / vi. 施恩惠, 帮忙	ә'blaidʒ
IELTS_1368	obliging	adj. 乐于助人的	a. 乐于施惠的, 体贴的, 有礼貌的	ә'blaidʒiŋ
IELTS_2214	obsess	v. 使着迷，使烦扰	vt. 迷住, 使困扰	әb'ses
IELTS_2216	obsolete	adj. 已废弃的，过时的	a. 荒废的, 成废物的, 陈旧的, 老式的 / n. 废词, 废物	'ɒbsәli:t
IELTS_4969	occasional	adj. 偶尔的， 间或发生的	a. 偶然的, 临时的 / [法] 偶然的, 特殊场合的	ә'keiʒәnl
IELTS_2222	occupy	v. 居住；占	vt. 占领, 占(时间、空间等), 住进, 担任, 使从事, 使全神贯注 / [法] 占领, 占据, 占有	'ɒkjupai
IELTS_2229	odyssey	n. 长途冒险旅行；一连串的冒险	n. 奥德赛(古希腊史诗)	'ɒdisi
IELTS_3079	offset	n. 抵销；补偿	n. 抵消, 把...并列, 旁系, 支管, 用胶印法印 / vt. 弥补, 抵消, 胶印 / vi. 装支管 / n. 偏移量 / [计] 偏移量	'ɒ:fset
IELTS_3085	on	ad&prep. 在上	prep. 在...之上 / adv. ...上去 / a. 正起作用的 / [计] 打开	ɒn
IELTS_3088	one	a&n&porn. 一	n. 一(个) / pron. 一, 任何人 / num. 一, 一个 / a. 一致的, 完整的	wʌn
IELTS_3089	ongoing	adj. 继续的	a. 前进的, 进行的, 不间断的 / n. 前进, 发展	'ɒngәuiŋ
IELTS_547	optional	adj. 非强制的，自愿的，自发的	a. 可选择的, 随意的 / [化] 选购的	'ɒpʃәnl
IELTS_551	ordeal	n. (对品格或忍耐力的)严格考验	n. 严酷考验, 痛苦经历, 煎熬 / [法] 神裁判法, 严酷的考验, 痛苦的经验	ɒ:'di:l
IELTS_1380	orientate	v. 定位；给定位	v. 向东, 朝向	'ɔ:rienteit
IELTS_1294	out	adv. of； adv. line； with跟. 不一致	a. 外面的, 熄灭的, 结束的 / adv. 在外, 熄灭, 出现 / prep. 出自, 离去, 向	aut
IELTS_1394	outcry	n. 公开反对	n. 尖叫, 倒彩, 强烈抗议, 喊价 / vi. 喊叫 / vt. 叫得比...响	'autkrai
IELTS_1398	outlaw	n. 被剥夺公民权者； v. 禁止	n. 被剥夺法律保护的人, 罪犯 / vt. 使...失去法律保护, 将...逐出社会, 宣告非法, 取缔	'autlɒ:
IELTS_2237	outrageous	adj. 残暴的，蛮横的	a. 暴虐的, 极无礼的, 可恶的	aut'reidʒәs
IELTS_2238	outright	adj. 断然的；明白无误的	a. 率直的, 完全的, 总共的, 直率的 / adv. 完全地, 率直地, 立刻地, 一直向前	'autrait
IELTS_2239	outset	n. 开始，开端	n. 着手, 开头, 最初	'autset
IELTS_2240	outskirts	n. (尤指城市)郊区	n. 近郊, 市郊	'autskә:ts
IELTS_2250	overhaul	v. 彻底检修；赶上	vt. 分解检查, 翻修, 精细检查, 彻底革新 / n. 分解检查, 精细检查, 大检修	.әuvә'hɒ:l
IELTS_2253	overlook	v. 俯视；忽略；宽恕	vt. 俯瞰, 远眺, 没注意到 / n. 眺望, 俯瞰到的景色	.әuvә'luk
IELTS_3090	override	v. 不理(某人的愿望要求)，不顾	vt. 推翻, 无视, 对...有最后发言权, 制服, 践踏, 奔越过 / [经] 代理佣金, 代销佣金	.әuvә'raid
IELTS_3091	overrun	v. 否决，驳回	n. 蔓延, 风行一时, 超过限度 / vt. 蔓延, 蹂躏, 超过, 泛滥 / vi. 泛滥, 超载限度 / [计] 超限	.әuvә'rʌn
IELTS_3099	owe	v. 欠债；感激；由于	vt. 亏欠, 负...债, 归功于, 怀有, 应给予, 感恩 / vi. 欠钱	әu
IELTS_554	palpitate	v. 心脏急速跳动；人擅抖	vi. 悸动, 心跳, 发抖 / [医] 心悸	'pælpiteit
IELTS_555	pamper	v. 纵容，娇惯	vt. 放纵, 使吃饱, 使过量	'pæmpә
IELTS_565	paradox	n. 似是而非的论点；看似悖谬实则正确的观点	n. 似非而是的论点, 自相矛盾的话, 悖论, 怪人怪事 / [化] 佯谬	'pærәdɒks
IELTS_571	paraphernalia	n. 随身用品；贴身用品	n. 随身用具	.pærәfә'neiliә
IELTS_1402	partisan	n. 党派人士	n. 党羽, 虔诚信徒, 同党, 游击队员 / a. 党派的, 偏袒的, 效忠的, 献身的, 盲目推崇的	'pɑ:tizn
IELTS_4227	passionate	adj. 充满激情的， 热切的， 狂热的	a. 热情的, 热烈的, 易怒的, 热恋的	'pæʃәnit
IELTS_2259	pathos	n. 引起怜悯的因素	n. 伤感力, 感伤, 悲怅, 同情, 偶然因素, 哀婉动人的词句	'peiθɒs
IELTS_2260	patio	n. 天井	n. 屋子与花园之间的一片供晴天休息用的石砌空地	'pɑ:tiәu
IELTS_2264	pave	v. 铺(路等)	vt. 铺设, 安排, 铺满, 为...铺路 / [化] 铺设	peiv
IELTS_3605	payable	adj. 可支付的； 应支付的	a. 可付的, 到期的, 应付的, 有利益的 / [经] 应付的	'peiәbl
IELTS_2270	peel	v&n. 剥皮；皮	n. 皮, 外壳 / vt. 削...皮, 剥去...的壳 / vi. 蜕皮, 剥落, 脱皮, 脱去衣服	pi:l
IELTS_3114	penetrate	v. 穿过；透过	vt. 穿透, 刺穿, 渗透, 看穿, 洞察, 了解, 使充溢 / vi. 刺入, 看穿, 渗透, 打进	'penitreit
IELTS_3117	perceptible	adj. 察觉得到的，看得出的	a. 可察觉的, 能感觉得到的, 看得见的	pә'septibl
IELTS_3120	perennial	"a. 终年的,四季不断的,持久的； n. 多年生植物"	a. 常年的, 长期的, 反复的 / [医] 多年生的	pә'reniәl
IELTS_5133	peripheral	adj. 外围的；次要的，附带的； n. 外围设备	a. 周边的, 周围的, 圆周的, 无关紧要的, 肤浅的 / [医] 外周的, 周围的, 末梢的	pә'rifәrәl
IELTS_3129	perish	vt&vi. 灭亡，使痛苦；腐朽	vi. 毁灭, 丧生, 凋谢, 颓丧, 死亡, 腐烂 / vt. 毁坏, 使麻木, 使丧生, 耗尽	'periʃ
IELTS_3130	perishable	a&n. (尤指食物)易坏的,易腐烂的;易坏之物"	a. 易腐坏的, 会枯萎的, 易毁灭的, 不经久的 / n. 易腐坏的东西	'periʃәbl
IELTS_3644	perpetrate	v. 做， 犯	vt. 做(恶), 犯(罪), 胡说, 恶劣地做 / [法] 犯, 作, 行	'pә:pitreit
IELTS_3860	perquisite	n. 利益； 特权	n. 额外补贴, 特殊待遇, 外快 / [经] 奖金, 小费, 额外补贴	'pә:kwizit
IELTS_584	persevere	v. 锲而不舍	vi. 坚持, 孜孜不倦, 不屈不挠, (辩论中)固执己见	.pә:si'viә
IELTS_593	perturb	v. 使不安，烦扰	vt. 扰乱, 使混乱, 使心绪不宁	pә'tә:b
IELTS_5229	pervasive	adj. 遍布的， 弥漫的	a. 普遍的, 流行的, 到处蔓延的, 到处渗透的	pә'veisiv
IELTS_1418	phenomenal	adj. 非凡的，出众的，庞大的	a. 现象的, 能知觉的, 异常的, 显著的, 惊人的	fi'nɒminәl
IELTS_1422	physician	n. 医生	n. 医师, 内科医师, 解除痛苦者 / [医] 主治医师	fi'ziʃәn
IELTS_2287	pinpoint	v. 精确发现目标	n. 极小之物, 针尖, 立锥之地, 精确位置 / vt. 精确地找到, 准确地轰炸, 刺穿, 准确描述, 使突出, 强调 / a. 针尖的, 极微的, 精确的, 详尽的, 精确定位的	'pinpɒint
IELTS_2290	pit	n. 坑，凹部；修理部	n. 深坑, 矿井, 果核, 地窖, 深渊, 绝境, 陷阱 / vt. 窖藏, 使凹下, 使有麻点, 去...之核, 使留疤痕, 使相斗, 使竞争 / vi. 起凹点, 凹陷	pit
IELTS_3141	plank	n. 厚板，板材，地板	n. 厚木板, 支架, 木板制品, 冲浪板, 救急物, 政纲条目 / vt. 在...上铺板, 撂下, 立即付款	plæŋk
IELTS_3148	plausible	adj. 似乎有道理的	a. 貌似真实的, 貌似合理的, 说得煞有其事的 / [法] 花言巧语的, 似乎有理的	'plɒ:zibl
IELTS_600	plough	n&v. 犁，犁形器具；犁地	n. 犁, 犁过的地 / vi. 用犁耕田, 开路 / vt. 耕, 犁, 开路	plau
IELTS_603	plummet	v. 骤然跌落	n. 测深锤, 铅坠 / vi. 垂直落下	'plʌmit
IELTS_608	pointless	adj. 无意义的，无目标的	a. 不尖的, 钝的, 不得要领的	'pɒintlis
IELTS_610	poke	v&n. 拨；戳	n. 刺, 戳, 袋子 / vt. 戳, 捅, 拨弄, 刺 / vi. 戳, 刺, 捅, 搜索, 伸出, 行动散慢 / [计] 存数	pәuk
IELTS_612	pole	n. 极	n. 波兰人, 极点, 磁极, 电极, 杆, 竿, 相反的极端 / vt. 用竿支撑 / vi. 撑篙	pәul
IELTS_614	polish	v. 磨光，擦光；润饰，使优美； n. 擦光剂	a. 波兰的 / n. 波兰人, 上光剂, 光泽, 优雅 / vt. 擦亮, 擦去, 使完美 / vi. 擦亮, 变得光亮	'pɒliʃ
IELTS_616	pollinate	v. 授以花粉	vt. 对...授粉	'pɒlineit
IELTS_617	pompous	adj. 自负的，夸大的	a. 爱炫耀的, 虚夸的, 盛大的	'pɒmpәs
IELTS_1430	portable	adj. 手提式的，便携式的	a. 可携带的, 可搬运的, 可移动的 / [计] 可移植的	'pɒ:tәbl
IELTS_4705	post-mortem	n. 验尸，尸体解剖	adv. 死后 / [计] 事后剖析	
IELTS_5070	precede	v. 领先， 先于	vt. 在...之前, 优于, 较...优先 / vi. 在前面	.pri:'si:d
IELTS_3434	predispose	v. 事先影响某人； 偏爱； 易受感染	vt. 预先处置, 使预先有倾向	.pri:di'spәuz
IELTS_3154	preface	n&v. 序言；为加序	n. 序, 绪言, 前言 / vi. 作序, 写前言 / vt. 给...作序, 以...开始	'prefis
IELTS_3162	prescribe	v. 吩咐使用	v. 规定, 指定, 嘱咐, 开处方	pris'kraib
IELTS_3169	presumably	adv. 假定地；也许	adv. 推测上, 大概	pri'zu:mәbli
IELTS_4048	preventative	adj. 预防性的	a. 预防的, 防止的 / n. 预防法, 预防措施, 预防物, 预防药	pri'ventәtiv
IELTS_3175	previous	adj. 先前的	a. 早先的, 前面的, 过急的 / [法] 以前的, 生前的, 前述的	'pri:viәs
IELTS_637	prodigious	adj. 巨大的，奇妙的	a. 庞大的, 惊人的, 异常的	prәu'didʒәs
IELTS_4343	prolonged	adj. 持久的， 长期的	a. 延续的, 长时间的	prә'lɔŋd
IELTS_2325	provided	conj. 假如，如果	conj. 倘若, 以...为条件	prә'vaidid
IELTS_4861	prowess	n. 杰出的才能， 高超的技艺， 专长， 造诣	n. 英勇, 勇敢, 超凡技术	'prauis
IELTS_2331	pry	v. 细查；探问	n. 杠杆, 窥探, 好奇者 / vi. 打听, 窥探 / vt. 撬动, 撬开, 费力得到	prai
IELTS_3176	pull	v&n. 拉，拖，拔	vt. 拉, 拖, 拔, 牵, 撕开, 吸引 / vi. 拉, 拖, 拔, 有吸引力 / n. 拉, 拖, 拔, 拉力, 牵引力, 划船, 吸引	pul
IELTS_3180	puncture	n. 小孔，刺孔	n. 刺痕, 穿刺 / vt. 刺穿, 刺, 揭穿 / vi. 被刺穿	'pʌŋktʃә
IELTS_3186	put	v. 放	vt. 放, 摆, 安置, 移动, 发射, 投掷, 写上, 表达, 使从事, 使受到, 驱使, 赋予 / vi. 出发, 航行, 发芽 / n. 掷, 股票出售权, 笨蛋 / a. 固定不动的 / [计] 发送文件	put
IELTS_1481	raft	n. 木排，木筏	n. 筏, 救生筏, 大量 / vi. 乘筏 / vt. 筏运, 制成筏	ræft
IELTS_1482	rage	n&vi. 狂怒	n. 愤怒, 情绪激动, 狂暴 / vi. 大怒, 狂吹, 流行	reidʒ
IELTS_1492	rarely	adv. 非常地，难得	adv. 很少地, 罕有地	'rєәli
IELTS_3523	rarity	n. 稀有； 稀有的事物	n. 稀罕, 罕有, 珍奇, 稀薄	'rєәrәti
IELTS_2337	rave	v. 胡言乱语；热衷谈论； n. 热情赞扬	n. 狂吼, 狂暴 / v. 愤怒地说, 叫嚷, 咆哮	reiv
IELTS_2344	reassure	v. 使放心，使消除疑虑	vt. 使...安心, 向...再保证 / [法] 重新保证, 再保险, 使清除疑虑	.ri:ә'ʃuә
IELTS_4040	recapture	v. 重获， 收复	n. 取回, 夺回 / vt. 再捕获, 夺回, 重温	.ri:'kæptʃә
IELTS_2351	recipient	n. 接受者	a. 领受的, 容易接受的, 感受性强的 / n. 领受者, 容纳者, 容器	ri'sipiәnt
IELTS_5150	reconstruction	n. 重建； 再现	n. 改造, 再建 / [医] 改建, 改造, 翻造	.ri:kәn'strʌkʃәn
IELTS_3192	recruit	v&n. 招募，吸收	n. 新兵, 新手, 新会员, 补给品 / vt. 恢复, 补充, 充实, 征募 / vi. 征募新兵, 复原, 得到补充	ri'kru:t
IELTS_4551	redevelopment	n. 重新规划； 重新建设	n. 再开发；重点恢复	
IELTS_3198	reel	n. 卷，轴；(胶片)一盘； v. 卷	n. 卷轴, 一卷, 纺车, 旋转, 蹒跚 / vt. 卷...于轴上, 绕, 使旋转 / vi. 蹒跚地走, 旋转, 眩晕, 摇晃, 退缩 / [计] 卷; 盘	ri:l
IELTS_3200	referendum	n. 公民投票、复决权	n. （就重大政治或社会问题进行的）全民公决，全民投票	.refә'rendәm
IELTS_3202	refrain	v. 抑制	n. 重复的话, 叠句, 副歌 / vi. 节制, 避免, 克制	ri'frein
IELTS_4507	refresh	v. 复原， 更新； 精神振作， 精力恢复	vt. 使清新, 使恢复, 使生气蓬勃 / vi. 提起精神, 恢复精神, 吃点心, 喝饮料 / vt. 刷新, 重新整理 / vi. 刷新, 重新整理 / [计] 刷新, 重新整理	ri'freʃ
IELTS_4042	refresher	n. 提神物； 帮助记忆的东西或人； 补习课程	n. 使清新的事物, 使恢复记忆的事物, 饮料, 酒, 复习, 最新动态介绍, 补习材料 / [医] 复习课程	'ri'freʃә
IELTS_3203	refreshing	adj. 使精力恢复的；使耳目一新的	a. 使清爽的, 有精神的, 爽快的	ri'freʃiŋ
IELTS_657	regeneration	n. 新生，更新	n. 再生, 重建 / [化] 再生作用	ri.dʒenә'reiʃәn
IELTS_4942	reinvigorate	v. 使重新振作； 使恢复活力	vt. 使再振作, 使复兴	.ri:in'vigәreit
IELTS_4218	rekindle	v. 重新点燃； 使复苏	vt. 再点火, 重新激起 / vi. 重新燃烧	.ri:'kindl
IELTS_5016	reliance	n. 依靠， 依赖	n. 信任, 信赖, 受信赖的人(或事) / [法] 信任, 信赖, 信心	ri'laiәns
IELTS_1497	remnant	n. 残(剩)余	n. 剩余, 零料, 遗迹 / a. 剩余的, 残余的	'remnәnt
IELTS_1503	renowned	adj. 有名望的，声誉鹊起的	a. 有名的, 有声誉的	ri'naund
IELTS_4754	repack	v. 重新包装； 重新填塞； 再装配； 拆修	n. 重新打包, 重新装箱	re'pæk
IELTS_4623	replenish	v. 再斟满； 添加， 补充	vt. 把...重新补足, 把...再装满 / vi. 被再装满, 充满	ri'pleniʃ
IELTS_5162	reputable	adj. 名声好的， 高尚的； 受尊敬的； 值得信赖的	a. 受好评的, 有声望的, 规范的 / [法] 声誉好的, 可尊敬的	'repjutәbl
IELTS_5031	resit	v&n. 重修， 补考	<英> vt.(尤指考试不及格后)再参加(考试) / vi.(考试不及格后)再考,重考	'ri:sit
IELTS_2367	resort	vi&n. 求助	n. 度假胜地, 手段, 凭借, 常去之地 / vi. 诉诸, 常去	ri'zɒ:t
IELTS_3939	responsible	adj. 有责任感的； 可靠的	a. 有责任的, 负责的, 责任重大的 / [法] 应负责任的, 有责任的, 能履行责任的	ri'spɒnsәbl
IELTS_2370	responsive	adj. 易于做出迅速反应的	a. 回答的, 应答的, 易感应的	ri'spɒnsiv
IELTS_2371	restless	adj. 焦躁不安的	a. 不安静的, 慌张的, 休息不充分的 / [医] 不安静的, 不宁的	'restlis
IELTS_2373	restrain	v. 限制，约束	vt. 抑制, 阻止, 束缚 / [法] 抑制, 遏制, 制止	ri'strein
IELTS_2377	reticent	adj. 沉默寡言的；言不如意的	a. 无言的, 沉默的, 不情愿的 / [法] 言不尽意的, 沈默寡言的, 有保留的	'retisnt
IELTS_4392	reunite	v. 结合； 重聚	v. (使)再联合	.ri:ju:'nait
IELTS_3219	revise	v. 修订；改正	n. 校订, 修正, 改样 / vt. 校订, 修正, 校正	ri'vaiz
IELTS_683	rip	v&n. 撕裂，撕开；扯破	n. 裂痕, 破绽, 拉裂, 浪子, 巨浪 / vi. 被拉开, 裂开, 猛冲 / vt. 撕, 扯, 劈	rip
IELTS_690	roast	v&a. 烤(的)，烘(的)	n. 烤肉, 烘烤, 嘲笑 / a. 烘烤的, 烤过的 / vt. 烤, 炙, 烘焙, 嘲笑 / vi. 烤, 炙, 烘焙	rәust
IELTS_3484	romance	n. 恋爱； 浪漫爱情； 爱情小说， 传奇故事	n. 冒险故事, 浪漫史, 传奇文学 / vi. 写传奇, 作空想, 虚构	rәu'mæns
IELTS_694	rot	v&n. 腐掉	n. 腐烂, 腐蚀, 败坏 / vi. 腐烂, 烂, 堕落, 憔悴 / vt. 使腐烂, 使腐朽, 使堕落	rɒt
IELTS_696	rough	adj. 不平的；粗鲁的，粗略的；刺耳的	n. 粗糙的东西, 毛坯, 未加工品, 梗概, 草图, 暴徒, 艰难 / a. 粗糙的, 粗暴的, 蓬乱的, 草率的, 大致的, 简陋的, 暴风雨的, 艰难的 / vt. 使粗糙, 使不平, 使蓬乱, 粗制, 草拟, 粗暴对待, 对...动粗 / vi. 变粗糙 / adv. 粗糙地, 粗暴地	rʌf
IELTS_4738	rude	adj. 粗鲁的； 粗糙的	a. 粗鲁无礼的, 粗陋的, 粗暴的, 原始的, 未开化的, 大略的, 崎岖不平的, 狂暴的	ru:d
IELTS_700	ruffle	vt&vi. 扰乱，打扰	n. 皱褶, 波纹, 生气, 混乱 / vt. 弄皱, 触怒, 洗(牌), 连续轻擂(鼓) / vi. 起皱, 发脾气, 连续轻擂	'rʌfl
IELTS_1523	sack	n. 麻袋，解雇； v. 解雇；劫掠	n. 麻布袋, 洗劫 / vt. 把...装入袋, 洗劫	sæk
IELTS_1534	sanity	n. 心智健全，神智正常；判断正确	n. 神智健全, 头脑清楚, 通情达理 / [医] 精神健全	'sæniti
IELTS_2378	say	v. 说	vt. 说, 讲, 念, 说明, 指明 / vi. 说, 讲 / n. 意见, 发言权	sei
IELTS_3239	scrape	v&n. 刮, 擦"	n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境 / vi. 刮掉, 擦掉, 刮出刺耳声 / vt. 刮, 擦, 擦伤, 挖成, 积蓄	skreip
IELTS_3244	scrutiny	n. 细察，调查	n. 细看, 仔细检查, 监视, 选票检查 / [经] 复查, 评核, 仔细检查	'skru:tini
IELTS_5042	sensational	adj. 轰动性的， 引起哗然的； 耸人听闻的； 极好的； 绝妙的	a. 使人感动的, 非常好的	sen'seiʃәnl
IELTS_4129	sentient	adj. 有感觉能力的， 有知觉力的； 知悉的	a. 有感觉力的, 意识到的 / n. 有知觉的人	'senʃәnt
IELTS_720	set	v. (日，月)落，vt放	n. 日落, 同伙, 组合, 集合, 装置 / vt. 放, 安置, 放置, 设定, 使凝结, 点燃, 确定, 点缀, 使就位, 树立, 分配, 调整 / vi. 日落, 凝固, 定型, 搁住, 结果, 适合 / a. 决心的, 规定的, 故意的, 持久的, 固定的, 老套的, 准备好的 / [计] 设置; DOS内部命令:改变或显示分配给环境变量的值	set
IELTS_2394	shave	v&n. 剃；刮	n. 修面, 刮胡子, 幸免, 剃刀 / vt. 修面, 剃, 修剪, 掠过 / vi. 刮脸, 勉强通过	ʃeiv
IELTS_2395	shear	v. 剪	n. 修剪, 剪下的东西, 大剪刀, 切变, 剪切机, 切 / vt. 修剪, 割, 剥夺, 横越, 削剪 / vi. 剪, 修剪, 剪羊毛, 切断	ʃiә
