book_id	id	word	definition_cn	ecdict_translation	ecdict_phonetic
GRE	GRE_6704	scud	v. 迅速地移动或奔跑	vi. 飞奔, 疾行 / n. 飞奔, 飞云, 小阵雨, 皮垢	skʌd
GRE	GRE_5721	scythe	n. 长柄镰刀, 镰(古兵器)	n. 长柄大镰刀, 大钐镰 / vt. 用大镰刀割	saið
GRE	GRE_5358	secateurs	n. 修枝夹, 剪枝夹	n. 修枝剪, 整枝剪	.sekә'tә:
GRE	GRE_8587	secretive	adj. 守口如瓶的	a. 秘密的, 偷偷摸摸的, 分泌的, 促进分泌的	si'kri:tiv
GRE	GRE_6516	seduce	v. 诱使	vt. 唆使, 怂恿, 引诱, 诱奸 / [法] 勾引, 诱惑, 诱奸	si'dju:s
GRE	GRE_1945	seductive	adj. 诱人的	a. 诱惑的, 引人注意的, 有魅力的	si'dʌktiv
GRE	GRE_787	sedulous	adj. 坚韧不拔的	a. 勤勉的, 勤苦工作的	'sedjulәs
GRE	GRE_3133	segment	n. 段, 节, 片断	n. 片段, 部分, 分节, 段 / v. 分割, 分裂 / [计] 段	'segmәnt
GRE	GRE_2169	seine	n. (捕鱼用的)拖拉大围网	n. 曳网, 拖地大网 / vt. 用曳网围捕 / vi. 用曳网捕鱼	sein
GRE	GRE_9744	self-analysis	n. 自我分析	n. 自我心理分析	'selfә'nælisis
GRE	GRE_8073	self-doubt	n. 自我怀疑	n. 缺少自信, 自我疑惑	'self'daut
GRE	GRE_7740	self-effacement	n. 自谦	n. 自我轻视, 谦逊	'selfi'feismәnt
GRE	GRE_8084	sensitize	v. 使某人或某事物敏感	vt. 使敏感, 使具有感光性 / vi. 变得敏感	'sensitaiz
GRE	GRE_5602	serendipity	n. 有意外发现珍宝的运气	n. 偶然发现珍宝的运气/才能, 易遇奇缘的运气	,serәn'dipiti
GRE	GRE_7771	serenity	n. 平静	n. 宁静, 沉着, 晴朗	si'reniti
GRE	GRE_5261	shack	n. 小室	n. 陋屋, 棚屋 / vi. 居住, 暂住	ʃæk
GRE	GRE_5830	shaft	n. 轴, 杆状物	n. 轴, 箭杆, 矛, 矿井 / vt. 装杆于, 利用	ʃæft
GRE	GRE_8081	shallowness	n. 浅； 浅薄	n. 浅；肤浅	'ʃæləunis
GRE	GRE_6494	sham	v. 佯装	n. 假, 赝品, 骗子, 哄骗 / a. 假的, 伪造的 / vt. 假装, 冒充 / vi. 装假	ʃæm
GRE	GRE_2299	shard	n. [瓷]碎片破片	n. 陶瓷碎片, 鞘翅, 薄硬壳	ʃɑ:d
GRE	GRE_7836	sheltered	adj. 遮蔽的	a. 受庇护的, 受保护的	
GRE	GRE_8790	shifting	adj. 变动的； 运动的	[计] 移位, 移位操作	'ʃiftiŋ
GRE	GRE_858	shipshape	adj. 井然有序的	a. 整洁干净的, 整整齐齐的 / adv. 整洁地, 整齐地	'ʃipʃeip
GRE	GRE_6178	shriek	v. 尖声叫喊, 耸人听闻地报道, 尖声喊叫	n. 尖锐的响声 / vi. 尖叫, 发尖声 / vt. 尖声发出	ʃri:k
GRE	GRE_3908	shuck	n. 壳	n. 壳, 外皮, 牡蛎壳 / v. 剥去, 脱去	ʃʌk
GRE	GRE_6402	shunt	v. 逃避	vt. 使转轨, 使分流, 回避讨论, 推延 / vi. 转向一边, 转轨, 往返 / n. 转轨, 分流	ʃʌnt
GRE	GRE_6458	sift	v. 详审	vt. 筛, 过滤, 撒, 详查 / vi. 筛, 被筛下, 精选	sift
GRE	GRE_8353	significant	adj. 相当数量的； 意义重大的	a. 重要的, 有效的, 有含义的, 暗示的, 值得注意的	sig'nifikәnt
GRE	GRE_5652	simian	n. 猿	a. 类人猿的, 猴子一般的 / n. 猴子, 类人猿	'simiәn
GRE	GRE_9211	sincerity	n. 诚挚	n. 诚实, 真实, 诚心诚意	sin'serәti
GRE	GRE_1233	sinewy	adj. 强壮有力的	a. 强壮的, 结实的, 多腱的	'sinju:i
GRE	GRE_1664	sinister	adj. 险恶的	a. 不吉利的, 凶恶的, 左边的 / [医] 左的	'sinistә
GRE	GRE_1538	sinuous	adj. 蜿蜒的, 错综复杂的, 动作复杂的, 不老实的	a. 弯弯曲曲的, 迂回的, 运动柔软的 / [医] 纡曲的	'sinjuәs
GRE	GRE_6446	sip	v. 吸吮	n. 啜饮, 小口喝, 抿 / vi. 啜饮 / vt. 啜 / [计] 单列直插式组件	sip
GRE	GRE_2259	skein	n. (一)束, (一)群, 一团糟	n. 一束, 飞鸟群, 纠纷 / [医] 染色质纽, 丝球; 线团, 线球	skein
GRE	GRE_392	sketchy	adj. 粗略的	a. 概略的, 草草完成的	'sketʃi
GRE	GRE_2212	skewer	n. (烤肉用的)串肉扦, 扦, 棒	n. 串肉棒, 烤肉叉子, 针状物 / vt. 刺穿, 串住, 讽刺	skju:ә
GRE	GRE_5220	skiff	n. 小船	n. 小艇, 轻舟, 小型帆船	skif
GRE	GRE_6196	skimp	v. 节约使用	vt. 少给, 克扣 / vi. 吝啬 / a. 少的, 不足的	skimp
GRE	GRE_3275	skit	n. 讽刺话, 幽默故事, 若干, 一群	n. 讽刺文, 戏文, 小喜剧	skit
GRE	GRE_3987	slacker	n. 懒鬼	n. 懒惰虫, 逃避兵役者	'slækә
GRE	GRE_528	slanderous	adj. 诽谤性的	a. 中伤性的, 中伤的, 挖苦人的 / [法] 诽谤的, 造谣中伤的, 诋毁的	'slændәrәs
GRE	GRE_385	slapdash	adj. 匆促的	n. 草率 / a. 猛烈的, 粗心的	'slæpdæʃ
GRE	GRE_8928	slash	v. 大量削减	v. 猛砍, 乱砍 / n. 猛砍, 乱砍, 删减 / [计] 斜线	slæʃ
GRE	GRE_3986	slattern	n. 懒妇, 妓女	n. 衣着不整的女人, 荡妇 / a. 不整洁的 / vt. 浪费掉	'slætәn
GRE	GRE_8776	slavish	adj. 卑屈的； 效仿的， 无创造性的	a. 奴隶的, 奴性的, 盲从的	'sleiviʃ
GRE	GRE_6320	slink	v. 潜逃	vi. 鬼鬼祟祟地走, (动物)早产 / vt. 早产 / n. 鬼鬼祟祟的人, 早产的动物 / a. 早产的	sliŋk
GRE	GRE_1065	slipshod	adj. 漫不经心的	a. 破烂的, 马虎的, 潦草的	'slipʃɒd
GRE	GRE_5729	sliver	n. 长条	n. 裂片, 薄片, 梳毛 / vt. 切成长片 / vi. 剖开, 分裂	'slivә
GRE	GRE_6180	slog	v. 艰难行进	n. 猛击, 苦干, 跋涉 / v. 猛击, 苦干	slɒg
GRE	GRE_5977	slue	v. =slew	v. (使)旋转 / n. 旋转	slu:
GRE	GRE_9038	slug	v. 猛击， 拳击	n. 鼻涕虫, 刺蛾, 懒汉, 弹丸, 金属小块, 重击 / vi. 偷懒, 动作迟缓 / vt. 重击	slʌg
GRE	GRE_641	sluggish	adj. 行动迟缓的	a. 偷懒的, 懒惰的, 迟钝的 / [经] 萧条的, 呆滞的	'slʌgiʃ
GRE	GRE_6150	slur	v. 忽视	n. 连音符, 诽谤, 玷污, 印刷模糊 / vt. 草率地看过, 忽略, 含糊地念 / vi. 模糊不清	slә:
GRE	GRE_6422	smear	v. 涂上, 抹掉, 涂污, 诽谤, 抹去	vt. 涂, 擦上, 玷污, 把...擦模糊 / vi. 被弄脏 / n. 污点, 污迹, 污蔑	smiә
GRE	GRE_1082	smutty	adj. 煤黑的	a. 煤灰色的, 患黑穗病的, 猥亵的 / [法] 污染的, 猥亵的	'smʌti
GRE	GRE_770	snappish	adj. 急躁的	a. 要咬人的, 厉声说话的, 没好气的	'snæpiʃ
GRE	GRE_5184	snare	n. 陷井	n. 陷阱, 诱惑, 圈套 / vt. 以陷阱捕获, 诱惑	snєә
GRE	GRE_2203	snips	n. (剪金属板的)铁剪，铁铗	n. 剪（snip的复数）	
GRE	GRE_1162	snug	adj. 暖和的	a. 舒适的, 温暖的, 整洁的, 紧身的, 隐藏的 / vt. 使整洁干净, 使紧身, 隐藏	snʌg
GRE	GRE_6202	soak	v. 浸, 泡, 浸透	n. 浸, 湿透, 大雨 / vt. 使上下湿透, 浸, 吸入, 吸收, 浸洗掉 / vi. 浸泡, 渗透	sәuk
GRE	GRE_6205	soaked	v. 浸湿	a. 湿透的	
GRE	GRE_1003	sober	adj. 冷静的	a. 未醉的, 稳重的, 节制的, 严肃的, 不夸大的, 合理的, 朴素的 / vt. 使醒酒, 使严肃 / vi. 从醉里醒来, 变严肃	'sәubә
GRE	GRE_4522	sobriety	n. 清醒	n. 节制饮酒, 戒酒, 节制, 一本正经, 庄重	sә'braiiti
GRE	GRE_838	sodden	adj. 浸透的	a. 浑身湿透的, 饱含的, (因沉湎于酒而)迷糊的 / vt. 拿水浸, 使变呆 / vi. 被浸湿	'sɒdn
GRE	GRE_3487	solder	n. 焊料	n. 焊接剂, 接合物 / v. 施以焊接, 焊合, 联结	'sɒldә
GRE	GRE_6228	solicit	v. 恳求	v. 请求, 乞求, 招揽, 征求	sә'lisit
GRE	GRE_9146	solicitude	n. 关怀， 牵挂	n. 焦虑, 关心, 担心, 挂念, 渴望, 担心的事情	sә'lisitju:d
GRE	GRE_1713	sonorous	adj. 醒目的	n. 宏亮的, 响亮的, 作响的 / [医] 响声的, 作响的	sәu'nɒ:rәs
GRE	GRE_9959	soothe	v. 抚慰； 减轻	vt. 缓和, 使安静, 安慰, 奉承 / vi. 起安慰作用	su:ð
GRE	GRE_8998	soulful	adj. 充满感情的， 深情的	a. 充满精神的, 感情上的, 高尚的	'sәulful
GRE	GRE_3886	sovereign	n. 君主, 统治	n. 元首, 独立国 / a. 具有主权的, 至高无上的, 国王的, 完全的	'sɒvrin
GRE	GRE_9595	span	n. 跨度； 两个界限间的距离	n. 指距, 全长, 跨距, 一段时间, 小范围 / vt. 以手指测量, 跨越, 架设, 持续	spæn
GRE	GRE_4049	spangle	n. 亮晶晶的小东西	n. 亮晶晶的小物件 / v. (使)闪烁	'spæŋgl
GRE	GRE_817	sparing	adj. 节俭的, 保守的	a. 节约的, 节制的, 吝啬的, 爱惜的, 吝惜的, 节省的, 贫乏的, 少量的	'speәriŋ
GRE	GRE_9310	sparring	n. 拳击， 争斗	n. 对打；夹条板, 保护条	'spɑ:riŋ
GRE	GRE_17	spartan	adj. 简单的；朴素的；刻苦的	a. 斯巴达的, 斯巴达式的, 刚强的, 勇敢的, 好战的, 严峻的, 简朴的, 艰苦的 / n. 斯巴达人, 勇士, 坚韧不拔的人	'spɑ:tәn
GRE	GRE_3001	spate	n. 大水	n. 泛滥, 洪水, 大雨, 大量, 一阵	speit
GRE	GRE_7792	spatter	v. 洒， 溅	vt. 溅, 中伤 / vi. 飞溅 / n. 溅, 少量	'spætә
GRE	GRE_4146	spear	n. 矛, 枪	n. 矛, 枪, 持矛者, 嫩枝 / vt. 用矛刺 / vi. 刺, 戳 / a. 父系的	spiә
GRE	GRE_9506	specialize	v. 专门研究	vt. 使特殊化, 列举, 特别指明, 限定...的范围 / vi. 成为专家, 专攻	'speʃәlaiz
GRE	GRE_8902	specified	adj. 特定的	a. 规定的；详细说明的	
GRE	GRE_5461	spelunker	n. 业余性质的洞窟探勘者	n. 探勘洞穴者；地下冒险	spi:lʌŋkә
GRE	GRE_3600	spendthrift	n. 挥霍者	n. 浪费的人 / a. 浪费的, 挥霍无度的	'spendθrift
GRE	GRE_5	sphinx	n. [希神]斯芬克斯(有翼的狮身女怪, 传说她常叫过路行人猜谜, 猜不出者即遭杀害)	n. 史芬克斯(希腊神话人物), 人面狮身像, 天蛾	sfiŋks
GRE	GRE_8221	spinning	adj. 旋转的	n. 纺纱 / [化] 纺丝	'spiniŋ
GRE	GRE_459	spiny	adj. 多剌的, 剌状的	a. 多刺的, 尽是尖刺的, 尖刺状的, 麻烦的, 棘手的	'spaini
GRE	GRE_9182	spiritual	adj. 精神的	a. 精神上的, 神圣的, 崇高的, 高尚的, 鬼的, 招魂术的 / n. 有关教会的事	'spiritʃuәl
GRE	GRE_2162	spite	n. (in ～ of)不顾, 不管, 敌意	n. 恶意, 怨恨, 使人烦恼的事物 / vt. 故意刁难, 欺侮	spait
GRE	GRE_1798	splashy	adj. 易溅的, 泼溅的, 有色斑的	a. 容易溅开的, 泥泞的, 遍布斑点的	'splæʃi
GRE	GRE_9863	spleen	n. 怒气	n. 脾脏, 坏脾气, 怨恨 / [医] 脾	spli:n
GRE	GRE_3430	splendor	n. 光彩, 壮观, 杰出	n. 光辉, 壮丽, 显赫	'splendә
GRE	GRE_9662	spoilsport	n. 使人扫兴的人	n. 扫兴者	'spɒilspɒ:t
GRE	GRE_1690	spongy	adj. 像海绵的, 柔软, 多孔而有弹性的	a. 海绵状的, 海绵质的, 多孔的 / [医] 海绵状的, 海绵构造的	'spʌndʒi
GRE	GRE_1031	sporadic	adj. 零星的	a. 偶尔发生的, 零星发生的, 分散的 / [医] 散在的, 散发的	spәu'rædik
GRE	GRE_8526	sportive	adj. 嬉戏的， 欢闹的	a. 嬉戏着的, 戏谑的, 闹着玩的, 运动的	'spɒ:tiv
GRE	GRE_5280	sprig	n. 小枝, 小枝状饰物, 子孙, 年青人, 图钉	n. 小树枝, 无头钉 / vt. 用小树枝装饰, 用钉子钉上, 使蔓生	sprig
GRE	GRE_1250	sprightly	adj. 轻快的	a. 活泼的, 愉快的 / adv. 活泼地, 愉快地	'spraitli
GRE	GRE_6586	sprinkling	vbl. 洒水	n. 洒, 撒, 少量, 点滴, 稀落	'spriŋkliŋ
GRE	GRE_6172	sprint	v. 疾跑美国著名的通讯公司	n. 短距离赛跑 / vi. 全速跑, 冲刺 / vt. 全速跑过	sprint
GRE	GRE_6319	spurn	v. 弃绝	n. 踢开, 拒斥 / vt. 踢开, 冷落, 践踏, 唾弃 / vi. 藐视, 摒弃	spә:n
GRE	GRE_6542	squabble	v. 争论	vi. 争吵, 口角 / n. 争吵, 口角	'skwɒbl
GRE	GRE_8002	squall	n. 短暂、 突然且猛烈的风暴； 短暂的骚动	n. 飑, 喊叫 / vi. 起飑, 嚎啕, 叫嚷 / vt. 尖叫	skwɒ:l
GRE	GRE_7856	squeamish	adj. 易受惊的； 易恶心的	a. 过于拘谨的, 神经质的, 易呕吐的	'skwi:miʃ
GRE	GRE_6481	squelch	v. 压制	n. 嘎吱声, 压碎的一堆, 使对手哑口无言的话 / vt. 压碎, 镇压, 使咯吱咯吱响 / vi. 咯吱咯吱响, 涉水而过 / [计] 撤消权限	'skweltʃ
GRE	GRE_327	staid	adj. 沉静的	a. 认真的, 沉着的, 固定的	steid
GRE	GRE_8429	stained	adj. 污染的， 玷污的	a. 沾污的, 褪色的, 着色的, 染色的 / [化] 染污	steind
GRE	GRE_4809	stake	n. 树桩	n. 桩, 炮烙刑, 木柱, 赌注, 奖金 / vt. 打桩, 用桩撑, 下赌注, 资助 / vi. 打赌	steik
GRE	GRE_3821	stalk	n. 茎, 柄, 梗, 秆	n. 茎, 追踪, 高视阔步 / vi. 悄悄靠近, 蹑手蹑脚地走近, 蔓延, 高视阔步 / vt. 追踪, 搜索	stɒ:k
GRE	GRE_3094	staple	n. 钉书钉, 钉, 主要产品(或商品), 原材料, 主要成分, 来源	n. 主要产物, 常用品, 主要要素, 原料, 订书钉, 钩环 / a. 主要的, 重要的 / vt. 分级, 钉住	'steipl
GRE	GRE_6552	stash	v. 中断	vt. 藏起来 / n. 隐藏处, 隐藏物	stæʃ
GRE	GRE_3085	statuary	n. 雕象	n. 雕像, 雕像艺术, 雕像家 / a. 雕像的, 雕像用的	'stætjuәri
GRE	GRE_784	staunch	adj. 坚定的	vt. 止住, 止血 / a. 坚固的, 坚强的, 忠实的, 忠诚的, 不透水的	stɒ:ntʃ
GRE	GRE_3822	stem	n. 茎, 干, 词干, 茎干	n. 茎, 干, 柄, 船首, 血统, 堵塞物 / vt. 摘掉茎, 装柄于, 阻止, 堵住, 逆行 / vi. 堵住, 逆行	stem
GRE	GRE_3722	stickler	n. 坚持己见的人, 困难的问题	n. 坚持要求某种品质的人, 坚持要求一丝不苟者, 难题, 费解的事物	'stiklә
GRE	GRE_2940	stimulant	n. 刺激物	a. 兴奋性的, 激励的, 鼓舞的 / n. 兴奋剂, 酒精饮料	'stimjulәnt
GRE	GRE_8962	stinginess	n. 小气	n. 吝啬	
GRE	GRE_7494	stir	v. 刺激	n. 骚动, 轰动, 搅动, 监狱 / vt. 移动, 摇动, 激起, 惹起, 搅拌 / vi. 走动, 传播, 搅拌	stә:
GRE	GRE_5586	stodge	n. 油腻的食物, 贪吃的人	n. 易饱的食物, 烤布丁, 步履艰难的人 / vi. 狼吞虎咽, 艰难地行走 / vt. 暴食, 使塞饱, 搀和, 使充分满足	stɒdʒ
GRE	GRE_2141	stoic	n. 高度自制者；坚忍克己之人	a. 斯多葛派的, 禁欲主义的, 不以苦乐为意的, 坚忍的, 淡泊的 / n. 斯多葛派学者, 画廊派的人, 禁欲主义者, 不介意苦乐的人, 高度自制的人	'stәuik
GRE	GRE_5089	stomach	n. 胃, 胃口, 胃部	n. 胃, 食欲, 欲望, 肚子 / vt. 吃下, 忍受	'stʌmәk
GRE	GRE_6238	straddle	v. 跨骑	n. 跨坐, 观望 / v. 跨坐, 两腿叉开坐, 观望	'strædl
GRE	GRE_5694	stricture	n. 责难	n. 狭窄, 指责, 束缚 / [医] 狭窄	'striktʃә
GRE	GRE_6619	stridulate	v. 发出尖而高的声音, 吱吱叫鸣	vi. 发出刺耳叫声	'stridjuleit
GRE	GRE_9849	stroke	v. 抚摸； n. 击， 打； 一笔， 一画	n. 笔划, 打, 中风, 抚, 摩, 冲程 / vt. 划尾桨, 抚, 摩, 划去 / [计] 笔划	strәuk
GRE	GRE_4101	strum	n. 乱弹的声音	n. 弹拨(声) / v. 漫不经心地弹, 漫不经心地奏	strʌm
GRE	GRE_8027	stubborn	adj. 固执的； 难以改变的	a. 顽固的, 不听话的, 执拗的, 棘手的	'stʌbәn
GRE	GRE_9061	stubby	adj. 短粗的	a. 又短又秃的(铅笔), 粗而短的(身材), 浓密短硬的(毛发)	'stʌbi
GRE	GRE_8596	studied	adj. 深思熟虑的； 认真习得的	a. 有计划的, 慎重的	'stʌdid
GRE	GRE_7067	stun	v. 使晕倒, 使惊吓, 打晕	vt. 使昏迷, 使震惊, 打昏 / n. 昏迷, 猛击	stʌn
GRE	GRE_2102	stunning	adj. 足以使人晕倒的, 极好的	a. 打昏迷的, 弄得人昏头昏脑的, 令人震惊的	'stʌniŋ
GRE	GRE_6263	stupefy	v. 麻木	vt. 使麻醉, 使失去知觉, 使惊呆 / [法] 使昏迷, 使失知觉, 使保若木鸡	'stju:pifai
GRE	GRE_3612	stupor	n. 昏迷	n. 无感觉, 人事不省, 麻木 / [医] 木僵, 昏呆	'stju:pә
GRE	GRE_6543	subdue	v. 征服	vt. 使服从, 压制, 减弱, 抑制, 克制	sәb'dju:
GRE	GRE_5985	subsume	v. 包容, 包含	vt. 把...归入, 把...纳入, 把...列入某一类, 把...归类	sʌb'sju:m
GRE	GRE_7343	successively	adv. 接连地， 继续地	adv. 接连着地；相继地	
GRE	GRE_477	suggestible	adj. 耳根软的, 可建议的, 容易受暗示影响的	a. 易受影响的, 可提议的, 容易受暗示的 / [医] 易暗示的	sә'dʒestәbl
GRE	GRE_8784	superannuate	v. 使退休领养老金	vt. 给养老金使退休, 因体弱令...退职, 因年老令...退职, 淘汰, 废弃	sju:pә'rænjueit
GRE	GRE_9	superfuse	n. [罕]倾注, 浇盖	vt.vi. (使)过冷	,sju:pә'fju:z
GRE	GRE_2106	superlative	adj. 最高的	a. 最上的, 无比的, 过度的 / n. 最好的人(物), 最高程度, 最高级	sju:'pә:lәtiv
GRE	GRE_7570	supportive	adj. 支持的	a. 支撑, 支承, 资助, 赞助, 支援, 经受, 忍受, 扶养, 证实, 鼓励, 维持, 伴奏	sә'pɔ:tiv
GRE	GRE_8022	supreme	adj. 最高的； 极度的	n. 至高, 霸权 / a. 至高的, 终极的, 极端的, 最大的	sju'pri:m
GRE	GRE_9083	surpass	v. 超过	vt. 超越, 凌驾, 胜过	sә'pɑ:s
GRE	GRE_348	sustained	adj. 持续不变的, 相同的	a. 持续的, 持久不变的, 持久的, 不懈的 / [计] 持续的	sәs'teind
GRE	GRE_401	swank	adj. 打扮漂亮的	vi. 出风头, 炫耀 / n. 出风头, 炫耀, 虚张声势, 优雅	swæŋk
GRE	GRE_8529	swathe	v. 包， 绑， 裹	vt. 绑, 裹, 包围 / n. 带子, 绷带	sweiθ
GRE	GRE_6533	swindle	v. 诈骗	n. 骗取, 欺诈, 骗局 / v. 骗取, 诈取	swindl
GRE	GRE_5838	swine	n. 猪, 卑贱的人	n. 猪, 卑鄙的家伙	swain
GRE	GRE_9702	swipe	v. 猛击； n. 猛击	n. 强打, 用力挥击, 尖刻的话, 碰擦, 起重杆 / vt. 强打, 用力挥击, 偷	swaip
GRE	GRE_12	switcheroo	n. [俚]突然变化	n. 骤变, 惊人的大变	,switʃә'ru:
GRE	GRE_2396	symbiosis	n. [生]共生(现象), 合作(或互利,互依)关系	n. 共栖, 共同生活 / [化] 类聚效应	.simbai'әusis
GRE	GRE_6746	syncopate	v. [音]切分, [语]词中省略	vt. 把中间的字母省略掉	'siŋkәpeit
GRE	GRE_7248	syndrome	n. 综合症	n. 并发症状, 综合征, 同时存在的事物 / [计] 校验子; 并发位	'sindrәum
GRE	GRE_2973	synopsis	n. 大纲	n. 概要, 摘要, 大意 / [化] 一览表; 提要	si'nɒpsis
GRE	GRE_3352	tableland	n. 高原	n. 高地	'teibllænd
GRE	GRE_1126	tacit	adj. 默许的	a. 沉默寡言的, 不苟言笑的, 缄默的	'tæsit
GRE	GRE_1936	tacky	adj. 有些粘的, 缺乏教养或风度的, 俗气的	a. 发粘的, 破烂的, 俗丽的	'tæki
GRE	GRE_9003	talented	adj. 天才的	a. 天资高的, 有才能的	'tælәntid
GRE	GRE_4590	talkathon	n. 冗长的讨论, 冗长的演说	n. 冗长讨论, 冗长演说	'tɒ:kәθɒn
GRE	GRE_6511	tang	v. 有浓味	n. 强烈味道, 特殊的气味, 特性, 柄脚, 当的一声, 墨角藻 / vt. 使发气味, 装刀柄于, 使发出当的一声 / vi. 发出当的一声	tæŋ
GRE	GRE_1237	tangible	adj. 切实的	n. 可触知的东西, 有形资产 / a. 可触摸的, 有实体的, 非相像的, 有形的, 明确的	'tændʒәbl
GRE	GRE_9225	tangy	adj. 气味刺激的， 扑鼻的	a. 有强烈盐味的, 气味刺鼻的, 有刺激性的	'tæŋi
GRE	GRE_425	tantamount	adj. 等价	a. 同等的, 相等的, 相当于...的 / [法] 相等的, 相当的, 同等的	'tæntәmaunt
GRE	GRE_1523	tardy	adj. 拖拉非	a. 慢的, 迟到的, 勉强的, 拖拉的, 迟的	'tɑ:di
GRE	GRE_3214	tarpaulin	n. 防水油布	n. 柏油帆布, 油布衣, 防水帽 / [医] 帆布	tɑ:'pɒ:lin
GRE	GRE_4877	tassel	n. 穗, 缨	n. 流苏, 缨, 穗 / vt. 装缨于, 摘下...穗 / vi. 抽穗	'tæsl
GRE	GRE_9724	tasty	adj. 美味的； 有品位的	a. 好吃的, 可口的	'teisti
GRE	GRE_4866	tatter	n. 碎布	n. 破布条, 破衣服, 梭编工人 / vt. 把...扯碎 / vi. 变破烂	'tætә
GRE	GRE_5865	technocrat	n. 专家政治论者, 技术统治论者	n. 技术专家治国论者, 技术专家统治论者	'teknәukræt
GRE	GRE_6049	teem	v. 大量出现	vi. 充满, 充足, 倾注 / vt. 倒出	ti:m
GRE	GRE_1873	temperamental	adj. 由气质引起的, 心情变化快的, 喜怒无常的	a. 气质的, 性格的, 易兴奋的	.temprә'mentl
GRE	GRE_6187	temporize	v. 见风驶舵	vi. 随潮流, 拖延, 妥协, 调停	'tempәraiz
GRE	GRE_939	tenable	adj. 可维持的	a. 可守的, 站得住(脚)的, 合理的, 成立的	'tenәbl
GRE	GRE_1543	tenacious	adj. 顽强的	a. 紧握的, 固执的, 不屈不挠的, 黏着力强的 / [医] 坚韧的	ti'neiʃәs
GRE	GRE_3723	tenacity	n. 坚韧	n. 固执, 不屈不挠, 顽固, 黏性, 韧性 / [机] 坚轫	ti'næsiti
GRE	GRE_6667	tend	v. 趋向, 往往是	vi. 走向, 有某种的倾向, 易于, 照顾, 注意 / vt. 照料, 护理	tend
GRE	GRE_2319	terrapin	n. [动]龟鳖类	n. 水龟	'terәpin
GRE	GRE_7235	terrifying	adj. 恐怖的	a. 令人恐惧的；骇人的；极大的	'tәrifaiiŋ
GRE	GRE_5778	testimony	n. 证词(尤指在法庭所作的), 宣言, 陈述	n. 证言, 证据, 声明 / [医] 证据	'testimәni
GRE	GRE_1789	tetchy	adj. 易暴怒的, 脾气怪的	a. 易怒的, 暴躁的, 突然发脾气的	'tetʃi
GRE	GRE_7601	textured	adj. 手摸时有感觉的； 有织纹的	a. 有...样质地的	
GRE	GRE_3324	thatch	n. 盖屋的材料, 茅草屋顶, 浓密的头发	n. 盖屋顶的茅草, 用草盖的屋顶, 浓密头发 / vt. 用茅草覆盖	θætʃ
GRE	GRE_4564	thermoset	n. 热固树脂,热固塑料	a. 热固性的, 热变定的 / n. 热固性	'θә:mәset
GRE	GRE_3426	thicket	n. 灌木丛	n. 丛林, 草丛	'θikit
GRE	GRE_7938	threadlike	adj. 线状的	a. 丝状的, 像丝的, 细长的	'θredlaik
GRE	GRE_819	thrifty	adj. 节约的	a. 节俭的, 兴旺的, 繁茂的	'θrifti
GRE	GRE_3687	throb	n. 悸动, 脉搏	n. 跳动, 搏动 / vi. 博动, 抽动, 颤动	θrɒb
GRE	GRE_6075	throttle	v. 扼杀	n. 节流阀, 节气阀, 喉咙 / vt. 扼喉咙, 使窒息, 压制, 使节流 / vi. 窒息, 节流, 减速	'θrɒtl
GRE	GRE_9024	time-consuming	adj. 费时间的	a. 耗时的	'taimkәn,sju:miŋ
GRE	GRE_8004	tint	v. 给…淡淡地着色； 染； n. 色泽	n. 色彩, 浅色 / vt. 染色于	tint
GRE	GRE_5728	tirade	n. 长篇激烈的演说	n. 激烈的长篇演说	'taireid
GRE	GRE_8212	to-do	n. 喧闹， 骚乱	n. 嚷闹, 骚扰	tә'du:, tu'du:
GRE	GRE_8985	tome	n. 册， 卷； 大部头的书	n. 册, 卷, 大本书	tәum
GRE	GRE_6332	topple	v. 倾倒	vt. 推翻, 颠覆 / vi. 倒塌, 摇摇欲坠	'tɒpl
GRE	GRE_8814	torrent	n. 洪流， 急流	n. 奔流, 倾盆大雨, 倾注, 迸发	'tɒ:rәnt
GRE	GRE_1288	torrid	adj. 热带的	a. 晒热的, 酷热的, 炎热的	'tɒ:rid
GRE	GRE_1159	tortile	adj. 扭转的, 弯曲的	a. 扭曲的, 弯转的, 卷的	'tɒ:tail
GRE	GRE_8777	touched	adj. 被感动的	a. 精神不太正常的, 受感动的	tʌtʃt
GRE	GRE_134	touchy	adj. 暴躁的, 难以处理的, 易起火的	a. 易怒的, 难以取悦的, 过于敏感的	'tʌtʃi
GRE	GRE_4104	tousle	n. 乱七八糟的一团, 糟乱	vt. 使蓬乱, 弄乱 / n. 乱发, 杂乱, 凌乱	'tauzl
GRE	GRE_6034	tout	v. 吹捧	vi. 招徕顾客, 兜售物品 / vt. 招徕, 刺探...情报 / n. 兜售者, 侦查者	taut
GRE	GRE_2475	tranquillizer	n. [医]镇定剂, 使镇定的人或物	n. 镇静剂, 安定药, 止痛药	
GRE	GRE_443	transitory	adj. 短时间的	a. 暂时的, 短暂的, 昙花一现的 / [法] 临时性诉讼, 可选择管辖区的诉讼; 临时的, 过渡的	'trænsitәri
GRE	GRE_6121	transmute	v. 改变	vt. 使变形, 使变质 / vi. 变形, 变质	træns'mju:t
GRE	GRE_9103	trapeze	n. 高空秋千， 吊架	n. 吊秋千	trә'pi:z
