id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
SENIOR_CORE_3910	Leningrad	n. 列宁格勒（苏联城市）	/'leninɡræd/	/'leninɡræd/	n. 列宁格勒(前苏联西北部港市)	'lenin^ræd, -^rɑ:d	_petersburg a city in the European part of Russia; 2nd largest Russian city; located at the head of the Gulf of Finland; former capital of Russia
SENIOR_CORE_4489	Leonardo da Vinci	n. 列奥纳多•达•芬奇（意大利著名画家）	/Leonardo da Vinci/	/Leonardo da Vinci/	(达)芬奇(1452-1519, 意大利文艺复兴时期伟大画家, 雕刻家, 建筑学家)	liәu'nɑ:dәudә'vintʃi	
SENIOR_CORE_4641	leopard	n. 豹	/'lepəd/	/'lɛpɚd/	n. 豹, 美洲豹	'lepәd	n. the pelt of a leopard / n. large feline of African and Asian forests usually having a tawny coat with black spots
SENIOR_CORE_3905	less than	n. 少于	/less than/	/less than/	小于, 决不; 以内; 没有; 不足	les ðæn	
SENIOR_CORE_3809	Lester	n. 莱斯特（姓错；男名）	/'lestə/	/'lestə/	n. 莱斯特（男子名）；喻指显赫的人	'lestә	s being ten more than forty
SENIOR_CORE_4536	let out	n. 发出	/let out/	/let out/	放掉, 泄露, 放大, 出租 / [经] 出租		
SENIOR_CORE_4777	Lia	n. 莉亚（女名）	/Lia/	/Lia/	abbr. 铅工业协会（Lead Industries Association）；美国皮革业联合会（Leather Industries of America）		
SENIOR_CORE_5824	life expectancy	n. 预期寿命	/life expectancy/	/life expectancy/	[计] 估计寿命, 预期使用寿命 / [化] 耐用期限		
SENIOR_CORE_5046	limb	n. 肢，翼；（树的）大枝，主枝	/lɪm/	/lɪm/	n. 四肢, 枝干, 翼, 边缘 / vt. 切断...之手足	lim	n. one of the jointed appendages of an animal used for locomotion or grasping: arm; leg; wing; flipper / n. any of the main branches arising from the trunk or a bough of a tree / n. (astronomy) the circumferential edge of the apparent disc of the sun or the moon or a planet / n. either of the two halves of a bow from handle to tip
SENIOR_CORE_6538	limply	adv. 柔软地；四肢无力地	/limply/	/limply/	adv. 跛行地, 勉强地	'limpli	r. without rigidity
SENIOR_CORE_4794	live on	n. 靠 (某数额的钱) 过活	/laɪv ɒn；lɪv ɒn/	/laɪv ɑn；lɪv ɑn/	继续生活, 以...为主食, 靠...生活		
SENIOR_CORE_5194	live out	n. 实践	/live out/	/live out/	活过(某一段时间), 住在外面		
SENIOR_CORE_4994	log	n. 原木，木材	/lɒg/	/lɔɡ/	n. 记录, 圆木, 日志, 计程仪 / vt. 伐木, 切, 航行 / vi. 伐木 / [计] 日志	lɒg	n. a segment of the trunk of a tree when stripped of branches / n. a written record of messages sent or received / n. a written record of events on a voyage (of a ship or plane) / n. measuring instrument that consists of a float that trails from a ship by a knotted line in order to measure the ship's speed through the water
SENIOR_CORE_1884	lonely	adj. 寂寞的；偏僻的； n. 孤独者	/'ləʊnlɪ/	/'lonli/	a. 孤单的, 孤寂的, 荒凉的	'lәunli	s. marked by dejection from being alone / s. devoid of creatures
SENIOR_CORE_6248	loner	n. 孤独的人，喜欢独处的人	/'ləʊnə/	/'lonɚ/	n. 喜孤独的人, 不合群的动物	'lәunә	n. a person who avoids the company or assistance of others
SENIOR_CORE_4218	look down on	n. 蔑视；瞧不起	/look down on/	/look down on/	轻视, 看不起		
SENIOR_CORE_4354	loop	n. 圈；环	/luːp/	/lup/	n. 环, 圈, 弯曲部分, 循环 / vt. 使成环, 以圈结, 以环连结 / vi. 打环, 翻筋斗 / [计] 循环	lu:p	n. anything with a round or oval shape (formed by a curve that is closed and does not intersect itself) / n. an inner circle of advisors (especially under President Reagan) / n. the basic pattern of the human fingerprint / n. a computer program that performs a series of instructions repeatedly until some specified condition is satisfied
SENIOR_CORE_3805	Lori	n. 罗丽（女名）	/Lori/	/Lori/	n. 洛里, 罗莉（人名）		n. Same as Lory.
SENIOR_CORE_6059	lose one's appetite	n. 没有食欲	/lose one's appetite/	/lose one's appetite/	没胃口, 食欲减退		
SENIOR_CORE_5646	lump	n. 团，块	/lʌmp/	/lʌmp/	n. 块, 瘤, 很多, 肿块, 笨人 / vt. 使成块状, 混在一起 / vi. 结块	lʌmp	v. put together indiscriminately
SENIOR_CORE_1904	lung	n. 肺；呼吸器	/lʌŋ/	/lʌŋ/	n. 肺, 肺脏, 空地 / [医] 肺	lʌŋ	n. either of two saclike respiratory organs in the chest of vertebrates; serves to remove carbon dioxide and provide oxygen to the blood
SENIOR_CORE_4958	lunge	n. 刺； v. 越近，前冲	/lʌn(d)ʒ/	/lʌndʒ/	n. 刺, 刺进, 跃进, 套马索 / v. 突进, 刺	lʌndʒ	n. (fencing) an attacking thrust made with one foot forward and the back leg straight and with the sword arm outstretched forward / v. make a thrusting forward movement
SENIOR_CORE_6383	lycra	n. 合成弹力纤维	/'laikrə/	/'laɪkrə/	[化] (商)莱克拉(聚氨基甲酸酯纤维)	'laikrә	
SENIOR_CORE_4783	Machu Picchu	n. 马丘比丘（秘鲁）	/Machu Picchu/	/Machu Picchu/	马丘比丘（古城, 位于秘鲁中部偏南）		
SENIOR_CORE_4505	Madison	n. 麦迪逊	/'mædɪs(ə)n/	/'mædisən/	n. 麦迪逊（姓氏）；麦迪逊（美国城市）	'mædisn	n. 4th President of the United States; member of the Continental Congress and rapporteur at the Constitutional Convention in 1776; helped frame the Bill of Rights (1751-1836) / n. capital of the state of Wisconsin; located in the southern part of state; site of the main branch of the University of Wisconsin
SENIOR_CORE_4069	magpie	n. 喜鹊	/'mægpaɪ/	/'mæɡpai/	n. 鹊, 珍种家鸽, 饶舌的人 / a. 鹊的, 有收集癖的	'mægpai	n. long-tailed black-and-white crow that utters a raucous chattering call / n. someone who collects things that have been discarded by others
SENIOR_CORE_4467	make a difference	n. 区别对待；有影响；起（重要）作用	/make a difference/	/make a difference/	有区别,有很大关系		
SENIOR_CORE_5632	make up	n. 编造	/make up/	/make up/	弥补, 赔偿, 配制, 包装, 编辑, 虚构, 缝制, 组成, 和解, 结算, 整理, 化装 / [经] 弥补, 赔偿, 内部运装		
SENIOR_CORE_6464	malicious	adj. 恶意的，心毒的	/mə'lɪʃəs/	/mə'lɪʃəs/	a. 怀恶意的, 恶毒的	mә'liʃәs	a. having the nature of or resulting from malice
SENIOR_CORE_4185	manage to do	n. 设法做	/manage to do/	/manage to do/	设法做成某事	ˈmænidʒ tu: du:	
SENIOR_CORE_6283	manly	adj. 有男子汉气概的，适合男人的	/'mænlɪ/	/'mænli/	a. 象男人的, 强壮的, 适于男人的	'mænli	a. possessing qualities befitting a man
SENIOR_CORE_4985	Marco Polo	n. 马可.波罗	/Marco Polo/	/Marco Polo/	n. 马可波罗(意大利旅行家,商人,1254-1324)	'mɑ:kәu, 'pәulәu	
SENIOR_CORE_5229	Margaret Mitchell	n. 玛格丽特.米切尔	/Margaret Mitchell/	/Margaret Mitchell/	[网络] 玛格丽特·米切尔；玛格丽特·米歇尔；玛格丽特米契尔		
SENIOR_CORE_3773	Margot	n. 玛戈（女名）	/'mɑ:ɡəʊ/	/'mɑɡo/	n. 玛戈特(Margaret 的昵称)(f.)	'mɑ:^әu	
SENIOR_CORE_4692	Marion	n. 玛丽安（女名）	/'mɛəriən/	/'mɛəriən/	n. 马里恩（男子名）	'meәriәn, 'mæriәn	
SENIOR_CORE_4824	mark out	n. 划线；标出……界线	/mark out/	/mark out/	规划, 使注定要		
SENIOR_CORE_4103	Mark Twain	n. 马克•吐温(美国作家)	/Mark Twain/	/Mark Twain/	马克·吐温	'mɑ:k'twein	
SENIOR_CORE_5736	marketing	n. 市场营销	/'mɑːkɪtɪŋ/	/'mɑrkɪtɪŋ/	n. 行销, 买卖 / [经] 推销, 在市场买卖, 销售	'mɑ:kitiŋ	n. the commercial processes involved in promoting and selling and distributing a product or service / n. shopping at a market
SENIOR_CORE_5178	Martin Luther King Jr.	n. 马丁.路德.金	/Martin Luther King Jr./	/Martin Luther King Jr./	[网络] 马丁路德金；金恩博士；马丁路德金恩		
SENIOR_CORE_6379	Martini	n. 马提尼酒（一种鸡尾酒）	/mɑː'tiːnɪ/	/mɑ:'ti:ni/	n. 马提尼（一种鸡尾酒, 等于Martini）	mɑ:'ti:ni	n. a cocktail made of gin (or vodka) with dry vermouth
SENIOR_CORE_4651	Marty	n. 马蒂•菲尔丁	/Marty/	/Marty/	n. 马蒂（男子名, Martin的异体）	'mɑ:ti	
SENIOR_CORE_3922	mascot	n. 吉祥物	/'mæskɒt/	/'mæskɑt/	n. 福神, 吉祥的东西	'mæskәt	n. a person or animal that is adopted by a team or other group as a symbolic figure
SENIOR_CORE_5731	mate	n. 老兄，老弟，伙计	/meɪt/	/met/	n. 配偶, 对手, 助手, (象棋)将死 / vt. 使配对, 使一致, 结伴, (象棋)将死 / vi. 成配偶, 紧密配合	meit	n. the officer below the master on a commercial ship / n. the partner of an animal (especially a sexual partner) / n. one of a pair / n. South American holly; leaves used in making a drink like tea
SENIOR_CORE_6091	mauve	adj. 紫红色的	/məʊv/	/mov/	n. 苯胺紫, 淡紫色 / a. 淡紫色的	mәuv	n. a moderate purple / s. of a pale to moderate greyish violet color
SENIOR_CORE_6451	mayhem	n. 大混乱的	/'meɪhem/	/'mehɛm/	n. 蓄意的破坏, 故意的伤害罪 / [医] 伤残, 残废	'meihem	n. the willful and unlawful crippling or mutilation of another person
SENIOR_CORE_3829	meander	n. （指河流等）蜿蜒缓慢流动	/mɪ'ændə/	/mɪ'ændɚ/	n. (河流的)蜿蜒, 漫步, 迂回旅行 / vi. 蜿蜒流动, 漫步 / vt. 使蜿蜒曲折	mi'ændә	n. a bend or curve, as in a stream or river
SENIOR_CORE_4676	meet with	n. 遇到；经历；会晤	/meet with/	/meet with/	偶遇, 遭受		
SENIOR_CORE_4502	metropolitan	adj. 主要都市的；大城市的	/metrə'pɒlɪt(ə)n/	/,mɛtrə'pɑlɪtən/	n. 大都市居民, 都主教, 宗主国的公民 / a. 大都市的, 都主教区的, 宗主国的	.metrә'pɒlitn	n. in the Eastern Orthodox Church this title is given to a position between bishop and patriarch; equivalent to archbishop in western Christianity / n. a person who lives in a metropolis / a. relating to or characteristic of a metropolis
SENIOR_CORE_6506	mic	abbr. 扩音器，麦克风	/mic/	/mic/	[计] 介质接口, 连接器		
SENIOR_CORE_4490	Michelangelo	n. 米开朗基罗（意大利文艺复兴雕刻家、画家、建筑师和诗人）	/ˌmaɪkəlˈændʒɪˌləʊ/	/ˌmaɪkəlˈændʒəˌlo/	n. 米开朗琪罗	.mi:kel'ɑ:ndʒelɒ:	n. Florentine sculptor and painter and architect; one of the outstanding figures of the Renaissance (1475-1564)
SENIOR_CORE_4371	Midlands	n. 英格兰中部地区（英）	/Midlands/	/Midlands/	n. 英国中部		n a town in west central Texas / n the interior part of a country
SENIOR_CORE_3801	midwestern	adj. 中西部的； n. 有中西部特性的	/ˌmɪd'wɛstən/	/ˌmɪd'wɛstən/	a. 美国中西部的	'mid'westәn	s. of a region of the United States generally including Ohio; Indiana; Illinois; Iowa; Missouri; Kansas; Nebraska; and sometimes Michigan; Wisconsin; Minnesota
SENIOR_CORE_4709	migration	n. 迁居；移居；迁徙	/maɪ'greɪʃ(ə)n/	/maɪ'ɡreʃən/	n. 移民, 移往, 移动 / [计] 迁移	mai'greiʃәn	n. the movement of persons from one country or locality to another / n. a group of people migrating together (especially in some given time period) / n. (chemistry) the nonrandom movement of an atom or radical from one place to another within a molecule
SENIOR_CORE_4444	mildly	adv. 轻微地；温和地	/'maɪldlɪ/	/'maɪldli/	adv. 柔和地, 和善地, 适度地	'maildli	r. to a moderate degree
SENIOR_CORE_5764	miniature	n. 微型复制品	/'mɪnɪtʃə/	/ˈmɪniətʃɚ; ˈmɪnɪtʃɚ/	n. 缩图, 小画像 / a. 小规模的, 纤小的	'miniәtʃә	n. painting or drawing included in a book (especially in illuminated medieval manuscripts) / n. a copy that reproduces a person or thing in greatly reduced size / s. being on a very small scale
SENIOR_CORE_2004	ministry	n. （政府的）部门	/'mɪnɪstrɪ/	/'mɪnɪstri/	n. 部, 内阁, 服务 / [经] 部	'ministri	n. religious ministers collectively (especially Presbyterian) / n. building where the business of a government department is transacted / n. a government department under the direction of a minister / n. the work of a minister of religion
SENIOR_CORE_6385	misnomer	n. 错误或使用不当的名字	/mɪs'nəʊmə/	/,mɪs'nomɚ/	n. 取名不当 / [法] 叫错姓名, 用词不当, 使用不适名称	mis'nәumә	n. an incorrect or unsuitable name
SENIOR_CORE_6216	mockery	n. 嘲笑	/'mɒk(ə)rɪ/	/'mɑkəri/	n. 嘲弄, 笑柄, 歪曲	'mɒkәri	n showing your contempt by derision / n a composition that imitates or misrepresents somebody's style, usually in a humorous way / n humorous or satirical mimicry
SENIOR_CORE_3862	Mohandas Gandhi	n. 莫罕达斯•甘地（印度国民大会党领袖）	/Mohandas Gandhi/	/Mohandas Gandhi/	莫汉达斯·甘地（人名，印度圣雄甘地）		
SENIOR_CORE_6553	momentarily	adv. 瞬间地，片刻地；即刻	/'məʊm(ə)nt(ə)rɪlɪ; ,məʊm(ə)n'terɪlɪ/	/,momən'tɛrəli/	adv. 暂时地, 立刻, 随时地	'mәumәntәrili	r. for an instant or moment / r. at any moment
SENIOR_CORE_4488	Mona Lisa	n. 蒙娜•丽莎（达•芬奇所作的一幅著名肖像画）	/Mona Lisa/	/Mona Lisa/	n. 蒙娜丽莎(达芬奇所画之著名人像画)	'mәunә'li:sә, -zә	
SENIOR_CORE_5877	monolingual	adj. 只用一种语言的	/mɒnə(ʊ)'lɪŋgw(ə)l/	/,mɑnə'lɪŋɡwəl/	a. 单语的, 仅用一种语言的	.mɒnәu'liŋgwәl	n. a person who knows only one language / a. using or knowing only one language
SENIOR_CORE_6320	morally	adv. 精神上	/'mɒrəlɪ/	/'mɔrəli/	adv. 道德上, 德性上, 有道德地	'mɒrәli	r. with respect to moral principles / r. in a moral manner
SENIOR_CORE_4882	Morse	n. 莫尔斯电码	/mɔ:s/	/mɔ:s/	n. 摩尔斯电码	mɒ:s	n. a telegraph code in which letters and numbers are represented by strings of dots and dashes (short and long signals) / n. United States portrait painter who patented the telegraph and developed the Morse code (1791-1872)
SENIOR_CORE_5077	moth	n. 蛾	/mɒθ/	/mɔθ/	n. 蛾害, 蛾, 乌头叶菜豆 / [医] 蠹, 蛾	mɒθ	n. typically crepuscular or nocturnal insect having a stout body and feathery or hairlike antennae
SENIOR_CORE_5581	motorist	n. 驾驶汽车的人	/'məʊt(ə)rɪst/	/'motərɪst/	n. 开汽车者, 驾车旅行的人	'mәutәrist	n. someone who drives (or travels in) an automobile
SENIOR_CORE_5751	mould	n. 霉，霉菌	/məʊld/	/məuld/	n. 模子, 模制品, 松软沃土, 霉 / vt. 形成, 浇铸, 用泥土覆盖 / vi. 发霉	mәuld	n loose soil rich in organic matter / n the distinctive form in which a thing is made / n the process of becoming mildewed / n a fungus that produces a superficial growth on various kinds of damp or decaying organic matter / n a dish or dessert that is formed in or on a mold / n a distinctive nature, character, or type / n sculpture produced by molding / n container into which liquid is poured to create a given shape when it hardens / v form in clay, wax, etc / v form by pouring (e.g., wax or hot metal) into a cast or mold / v make something, usually for a specific function
SENIOR_CORE_5621	multi-cultural	adj. 多种文化的	/multi-cultural/	/multi-cultural/	adj. 多元文化的	mʌl'tɪk'ʌltʃərəl	
SENIOR_CORE_6365	mundane	adj. 平凡的，平淡的，乏味的	/'mʌndeɪn; mʌn'deɪn/	/mʌn'den/	a. 现世的, 世俗的, 宇宙的	'mʌndein	s. concerned with the world or worldly matters / s. belonging to this earth or world; not ideal or heavenly; yet a mundane wonder of unimagined kind"
SENIOR_CORE_5939	mutter	vt&vi. 低声说出（生气或抱怨的话）	/'mʌtə/	/'mʌtɚ/	n. 喃喃低语 / vi. 喃喃自语, 作低沉声 / vt. 出怨言, 抱怨地说	'mʌtә	n. a low continuous indistinct sound; often accompanied by movement of the lips without the production of articulate speech
SENIOR_CORE_5679	my goodness	n. 天哪，哎呀	/my goodness/	/my goodness/	[网络] 我的天哪；天啊；我的天啊		
SENIOR_CORE_5924	mystified	adj. 被迷惑的，被神秘化的	/mystified/	/mystified/	v. 使（某人）困惑不解, 使迷惑( mystify的过去式和过去分词 )	ˈmɪstəˌfaɪd	v be a mystery or bewildering to / v make mysterious / s totally perplexed and mixed up
SENIOR_CORE_3966	Nagoya	n. 名古屋（日本港市）	/'nɑ:ɡɔ:'jɑ:/	/'nɑ:ɡɔ:'jɑ:/	n. 名古屋（日本本州岛中南岸港市）	nɑ:'^әujɑ:	n. an industrial city in southern Honshu
SENIOR_CORE_5291	Napier	n. 内皮尔（新西兰北岛东岸港口城市）；纳皮尔（人名）	/'neipiə/	/'neipiə/	纳皮尔[新西兰北岛东岸港市] , grass [植]紫狼尾草,象草	'neipiә	n. Scottish mathematician who invented logarithms; introduced the use of the decimal point in writing numbers (1550-1617)
SENIOR_CORE_5674	nasty	adj. 令人不愉快的;不善良的	/'nɑːstɪ/	/'næsti/	a. 污秽的, 下流的, 险恶的	'nɑ:sti	a. offensive or even (of persons) malicious / s. exasperatingly difficult to handle or circumvent
SENIOR_CORE_5074	nectar	n. 花蜜	/'nektə/	/'nɛktɚ/	n. 神酒, 甜美饮料, 甘露	'nektә	n. a sweet liquid secretion that is attractive to pollinators / n. fruit juice especially when undiluted
SENIOR_CORE_3850	Nelson Mandela	n. 纳尔逊•曼德拉（前南非共和国总统）	/Nelson Mandela/	/Nelson Mandela/	[网络] 南非前总统曼德拉；纳尔逊·曼德拉；南非总统曼德拉		
SENIOR_CORE_4667	never mind	n. 不必担心	/never mind/	/never mind/	没关系, 不用担心		
SENIOR_CORE_6402	nightmarish	adj. 噩梦似的	/'naɪt,mɛrɪʃ/	/'naɪt,mɛrɪʃ/	a. 梦魇似的, 可怕的, 经常使人恐惧的	'nait,meәriʃ	s extremely alarming
SENIOR_CORE_6389	nip	vt&vi. 咬；夹；钳；掐	/nɪp/	/nɪp/	n. 捏, 夹, 寒冷, 尖刻话 / vt. 捏, 夹, 钳, 剪断, 损伤, 冻伤, 一小口 / vi. 夹, 捏, 刺骨, 快走, 一小口一小口地抿(酒) / [计] 核心程序的初始程序	nip	n. a small drink of liquor / n. a tart spicy quality / n. a small sharp bite or snip / v. give a small sharp bite to
SENIOR_CORE_4317	no wonder	n. 难怪；不足为奇	/no wonder/	/no wonder/	不足为奇的		
SENIOR_CORE_3793	Noah Webster	n. 诺厄•韦伯斯特（美国词典编纂家）	/Noah Webster/	/Noah Webster/	诺亚·韦伯斯特（美国词典编纂家）		
SENIOR_CORE_6157	nocturnal	adj. 夜间发生的	/nɒk'tɜːn(ə)l/	/nɑk'tɝnl/	a. 夜的, 夜曲的 / [医] 夜间的	nɒk'tә:nәl	a. belonging to or active during the night / a. of or relating to or occurring in the night
SENIOR_CORE_5586	non-smoking	adj. 禁止吸烟的	/,nɔn'sməukiŋ/	/,nɔn'sməukiŋ/	a. （公共场所）禁止吸烟的; （人）不吸烟的	nɒn 'sməʊkɪŋ	
SENIOR_CORE_3702	non-stop	adj&adv. 不停的， 不断的	/ˌnɒn'stɒp/	/'nɔn'stɔp/	[法] 直达的		
SENIOR_CORE_4846	nonsense	n. 胡说；无稽之谈；废话	/'nɒns(ə)ns/	/'nɑnsɛns/	n. 无意义的事, 荒谬言行, 荒唐	'nɒnsәns	n. a message that seems to convey no meaning / s. having no intelligible meaning
SENIOR_CORE_4375	Norman	n. 诺曼人； adj. 诺曼的	/'nɔ:mən/	/'nɔrmən/	a. 诺曼第语的；诺曼第人的	'nɔ:mәn	n. United States operatic soprano (born in 1945) / n. Australian golfer (born in 1955) / n. an inhabitant of Normandy / a. of or relating to or characteristic of Normandy
SENIOR_CORE_3858	Norman Bethune	n. 诺曼•白求恩（加拿大胸外科医师）	/Norman Bethune/	/Norman Bethune/	诺尔曼？白求恩	ˈnɔ:mən ˈbi:tn	
SENIOR_CORE_4364	Northern Ireland	n. 北爱尔兰（英）	/Northern Ireland/	/Northern Ireland/	北爱尔兰自治区（在爱尔兰东北部）		
SENIOR_CORE_2130	northwards	adv. 向北	/'nɔːθwədz/	/'nɔrθwɚdz/	adv. 向北方	'nɔ:θwәdz	n the cardinal compass point that is at 0 or 360 degrees / r in a northern direction
SENIOR_CORE_2133	not	adv. 表示否定，不； n. “非”（计算机中逻辑运算的一种）	/nɒt/	/nɑt/	adv. 不, 非, 未 / [计] 非	nɒt	r. negation of a word or group of words
SENIOR_CORE_5396	now and again	n. 不时地，有时	/now and again/	/now and again/	时而		
SENIOR_CORE_4165	now that	n. 既然	/now that/	/now that/	既然..., 由于...		
SENIOR_CORE_5032	Nullarbor	n. 纳拉伯平原（位于澳大利亚西南部，火箭制造基地和试验场）	/Nullarbor/	/Nullarbor/	Plain 纳勒博平原[澳大利亚西南部](火箭制造基地和试验场)	'nʌlәbɔ:(r)	
SENIOR_CORE_6399	nutritionally	adv. 在营养上	/nutritionally/	/nutritionally/	adv. 滋养地		r. with regard to nutrition
SENIOR_CORE_4710	oar	n. 桨；橹	/ɔː/	/ɔr/	n. 桨, 桨手, 搅棒 / vi. 划桨 / vt. 划动	ɒ:	n. an implement used to propel or steer a boat
SENIOR_CORE_6012	oblivious	adj. 未觉察到的	/ə'blɪvɪəs/	/ə'blɪvɪəs/	a. 遗忘的, 健忘的, 不知不觉的 / [法] 忘却的, 健忘的, 不在意的	ә'bliviәs	s. (followed by `to' or `of') lacking conscious awareness of
SENIOR_CORE_6347	obscure	adj. 名不见经传的	/əb'skjʊə/	/əb'skjʊr/	a. 模糊的, 昏暗的, 难解的, 晦涩的, 偏僻的, 微贱的, 无名的 / vt. 使变暗, 隐藏, 使变模糊, 使难解	әb'skjuә	v. make less visible or unclear / v. make obscure or unclear / v. reduce a vowel to a neutral one, such as a schwa / v. make undecipherable or imperceptible by obscuring or concealing
SENIOR_CORE_5598	obsess	v. 使着迷	/əb'ses/	/əb'sɛs/	vt. 迷住, 使困扰	әb'ses	v. be preoccupied with something
SENIOR_CORE_4285	occasion	n. 时刻	/ə'keɪʒ(ə)n/	/ə'keʒn/	n. 场合, 时机, 机会, 诱因, 理由 / vt. 惹起, 引起	ә'keiʒәn	n. reason / n. the time of a particular event / n. an opportunity to do something / v. give occasion to
SENIOR_CORE_4878	occasionally	adv. 偶然地；不时地	/əˈkeɪʒnəli/	/o'keʒənəli/	adv. 有时候, 偶而	ә'keiʒәnli	r. now and then or here and there
SENIOR_CORE_5081	odourless	adj. 没有气味的，无嗅的	/ˈodɚlɪs/	/ˈodɚlɪs/	[化] 无气味的	'әjdәlis	a having no odor
SENIOR_CORE_5361	Odysseus	n. 奥德修斯	/əu'disju:s/	/əu'disju:s/	n. 奥德修斯（荷马史诗《奥德赛》中的主人公； 曾指挥特洛伊战争, 献木马计, 使希腊获胜）	ә'disju:s	n. (Greek mythology) a famous mythical Greek hero; his return to Ithaca after the siege of Troy was described in the Odyssey
SENIOR_CORE_6314	offender	n. 犯规者；冒犯者	/ə'fendə(r)/	/ə'fɛndɚ/	n. 罪犯, 无礼的人, 得罪人的人	ә'fendә	n a person who transgresses moral or civil law
SENIOR_CORE_5532	offering	n. 供品，祭品	/'ɒf(ə)rɪŋ/	/'ɔfərɪŋ/	n. 提供, 奉献物, 牲礼, 上市的股票(或证券等) / [经] 出售物	'ɒfәriŋ	n. money contributed to a religious organization
SENIOR_CORE_5500	officially	adv. 正式地	/ə'fɪʃəlɪ/	/ə'fɪʃəli/	adv. 作为公务员, 职务上, 官方地	ә'fiʃәli	r. in an official role
SENIOR_CORE_2170	oh	int. 哦；哎呀（表示惊讶或恐惧等）	/əʊ/	/o/	interj. (表示惊讶、恐怖、赞叹)哦	әu	n a midwestern state in north central United States in the Great Lakes region
SENIOR_CORE_4116	Oliver	n. 奥利弗（男名）	/'ɒlɪvə/	/'ɑləvɚ/	n. 脚踏铁锤	'ɒlivә	n. United States jazz musician who influenced the style of Louis Armstrong (1885-1938)
SENIOR_CORE_5464	Olympic	adj. 奥运会的	/əˈlɪmpɪk/	/əˈlɪmpɪk/	a. 奥林匹亚的, 奥林匹斯山的, 强有力的, 巨大的	әu'limpik	a. of or relating to the Olympic Games
SENIOR_CORE_2176	on	adv. 向前地；作用中，行动中；继续着； prep. 向，朝……；关于；在……之上；在……时候； adj. 开着的；发生着的，正在进行中； n. (On)人名；(日)温(姓、名)；(缅、柬、印)翁	/ɒn/	/ɑn/	prep. 在...之上 / adv. ...上去 / a. 正起作用的 / [计] 打开	ɒn	a. in operation or operational / a. (of events) planned or scheduled / r. indicates continuity or persistence or concentration / r. in a state required for something to function or be effective
SENIOR_CORE_5593	on average	n. 平均；通常	/on average/	/on average/	平均起来	ɔn ˈævəridʒ	
SENIOR_CORE_6265	on the heels of	n. 紧接着	/on the heels of/	/on the heels of/	紧跟在…后面,尾随		
SENIOR_CORE_5661	on the way to	n. 在去……的路上	/on the way to/	/on the way to/	在去...的路上		
SENIOR_CORE_3937	one after another	n. 陆续地；一个接一个地	/one after another/	/one after another/	接连地 / [计] 批次发送		
SENIOR_CORE_2182	onto	prep. 在…之上；对…了解；映射到…上； adj. 映射的；自身的；映成的	/'ɒntuː/	/ˈɑnˌtu, -tə, ˈɔn-/	prep. 在...之上	'ɒntu:	prep. On the top of; upon; on. See On to, under On, prep.
SENIOR_CORE_5748	operational	adj. 工作着的，即可使用的	/ɒpə'reɪʃ(ə)n(ə)l/	/'ɑpə'reʃənl/	a. 操作的, 运作的 / [法] 操作上的, 业务上的, 可起作用的	.ɒpә'reiʃәnl	a. pertaining to a process or series of actions for achieving a result / a. (military) of or intended for or involved in military operations / s. being in effect or operation
SENIOR_CORE_6447	orthodoxy	n. 规范性，正统性	/'ɔːθədɒksɪ/	/'ɔrθədɑksi/	n. 正统说法, 正教, 信奉正教	'ɒ:θәdɒksi	n. the quality of being orthodox (especially in religion) / n. a belief or orientation agreeing with conventional standards
SENIOR_CORE_4281	Oscar	n. 奥斯卡	/'ɒskə/	/'ɔskə/	n. 奥斯卡金像奖, 钱, 现金	'ɔskә	n an annual award by the Academy of Motion Picture Arts and Sciences for achievements in motion picture production and performance
SENIOR_CORE_5171	Oswald	n. 奥斯瓦尔德	/'ɔzwəld/	/'ɔzwəld/	n. 奥斯瓦德（男子名）	'ɔzwәld	n. United States assassin of President John F. Kennedy (1939-1963)
SENIOR_CORE_6282	outfit	n. （尤指供特殊场合用的）一套衣服	/'aʊtfɪt/	/'aʊtfɪt/	n. 用具, 配备, 机构 / vt. 配备, 供应 / vi. 得到装备	'autfit	n. any cohesive unit such as a military company / n. a set of clothing (with accessories)
SENIOR_CORE_6321	outlandish	adj. 另类的，奇异的	/aʊt'lændɪʃ/	/aʊt'lændɪʃ/	a. 外国气派的, 偏僻的, 古怪的	aut'lændiʃ	s conspicuously or grossly unconventional or unusual
SENIOR_CORE_6017	outlet	n. 批发商店，经销公司	/'aʊtlet/	/'aʊtlɛt/	n. 出口, 发泄方法, 市场 / [医] 出口	'autlet	n a place of business for retailing goods / n receptacle providing a place in a wiring system where current can be taken to run electrical devices / n an opening that permits escape or release / n activity that frees or expresses creative energy or emotion
SENIOR_CORE_6327	outrageous	adj. 骇人的；令人惊讶的	/aʊt'reɪdʒəs/	/aʊt'redʒəs/	a. 暴虐的, 极无礼的, 可恶的	aut'reidʒәs	s grossly offensive to decency or morality; causing horror / s greatly exceeding bounds of reason or moderation
SENIOR_CORE_6272	outstrip	v. 超过	/aʊt'strɪp/	/,aʊt'strɪp/	vt. 追过, 胜过, 凌驾	.aut'strip	v be or do something to a greater degree / v go far ahead of
SENIOR_CORE_3712	outwards	adv. 向外，在外； adj. 向外的， 外出的	/'autwəd(z)/	/'aʊtwɚdz/	adv. 向外地	'autwәdz	r toward the outside
