id	word	definition_cn	phonetic_uk	phonetic_us	ecdict_translation	ecdict_phonetic	ecdict_definition
JUNIOR_CORE_655	lake	n. 湖；深红色颜料；胭脂红； v. （使）血球溶解； v. （使）血球溶解	/leɪk/	/lek/	n. 湖, 池, 色淀 / v. (使)血球溶解	leik	n. a body of (usually fresh) water surrounded by land / n. a purplish red pigment prepared from lac or cochineal / n. any of numerous bright translucent organic pigments
JUNIOR_CORE_663	laugh	n. 笑；引人发笑的事或人； v. 笑	/lɑːf/	/læf/	n. 笑, 笑声 / vi. 笑, 大笑 / vt. 以笑表示	lɑ:f	n. the sound of laughing / n. a facial expression characteristic of a person laughing / v. produce laughter
JUNIOR_CORE_2646	Lausanne	n. 洛桑（瑞士城市）	/ləu'zɑ:n; -'zæn/	/lo'zæn/	洛桑[瑞士西部城市,在日内瓦湖北岸]	lәu'zæn	n. a city in western Switzerland; cultural and commercial center
JUNIOR_CORE_2986	lay the table	n. 摆放餐桌	/lay the table/	/lay the table/	摆餐具,摆餐桌		
JUNIOR_CORE_2655	leave out	n. 不包括；不提及；忽略	/leave out/	/leave out/	省去, 遗漏, 不考虑		
JUNIOR_CORE_673	leg	n. 腿；支柱	/leg/	/lɛɡ/	n. 腿, 假腿, 路程 / vi. 走, 跑	leg	n. a human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle / n. a structure in animals that is similar to a human leg and used for locomotion / n. one of the supports for a piece of furniture / n. the limb of an animal used for food
JUNIOR_CORE_1439	lend	v. [lent-lent] 把…借给， 出借； 贷	/lend/	/lɛnd/	vt. 借, 贷款给, 增添, 提供, 出租 / vi. 贷款	lend	v. bestow a quality on / v. give temporarily; let have for a limited time / v. have certain characteristics of qualities for something; be open or vulnerable to
JUNIOR_CORE_2211	less than	n. 不到；少于	/less than/	/less than/	小于, 决不; 以内; 没有; 不足	les ðæn	
JUNIOR_CORE_2913	lift up	n. 抬起；提起	/lift up/	/lift up/	举起		
JUNIOR_CORE_693	lonely	adj. 寂寞的；偏僻的； n. 孤独者	/'ləʊnlɪ/	/'lonli/	a. 孤单的, 孤寂的, 荒凉的	'lәunli	s. marked by dejection from being alone / s. devoid of creatures
JUNIOR_CORE_2767	look at	n. 看	/lʊk æt/	/lʊk æt/	看, 考虑, 着眼于		
JUNIOR_CORE_2864	look up	n. 查；查找	/look up/	/look up/	向上看, 尊敬, 仰望, 好转, 查寻, 拜访 / [计] 查阅		
JUNIOR_CORE_1573	lookout	n. 警戒， 监视； ■望台， 监视哨； ■望员， 监视者； 与个人有关的事情， 任务	/'lukaut/	/'lʊk'aʊt/	n. 注意, 前途, 了望台, 景色 / [法] 看守, 守望	'lukaut	n. a person employed to keep watch for some anticipated event / n. an elevated post affording a wide view / n. a structure commanding a wide view of its surroundings / n. the act of looking out
JUNIOR_CORE_2081	lots of	n. 大量；许多	/lots of/	/lots of/	许多的..., 大量的...		
JUNIOR_CORE_1449	loving	adj. 爱的； 充满爱的；  钟爱的	/'lʌvɪŋ/	/'lʌvɪŋ/	a. 亲爱的, 钟情的, 忠诚的	'lʌviŋ	a. feeling or showing love and affection
JUNIOR_CORE_2720	Luke	n. 卢克（男名）	/lu:k/	/luk/	n. 卢克（男子名）；路加（基督教早期信徒之一）；[圣经]路加福音	lu:k	n. (New Testament) the Apostle closely associated with St. Paul and traditionally assumed to be the author of the third Gospel / n. one of the four Gospels in the New Testament; contains details of Jesus's birth and early life
JUNIOR_CORE_3061	magical	adj. 神奇的；迷人的	/'mædʒɪk(ə)l/	/'mædʒɪkl/	a. 魔术的, 有魔力的, 不可思议的	'mædʒikәl	s possessing or using or characteristic of or appropriate to supernatural powers
JUNIOR_CORE_2367	make a difference	n. 影响，有作用	/make a difference/	/make a difference/	有区别,有很大关系		
JUNIOR_CORE_2952	make a list	n. 列清单	/make a list/	/make a list/	开列；编	meik ei list	
JUNIOR_CORE_2707	make a mess	n. 弄得一团糟，一塌糊涂	/make a mess/	/make a mess/	制造混乱;拉屎,解大便		
JUNIOR_CORE_2158	make a wish	n. 许愿	/make a wish/	/make a wish/	欲望, 企图, 幻想		
JUNIOR_CORE_2261	make sure	n. 确保	/mek ʃʊər/	/mek ʃʊər/	确定		
JUNIOR_CORE_2237	make up	n. 编造	/make up/	/make up/	弥补, 赔偿, 配制, 包装, 编辑, 虚构, 缝制, 组成, 和解, 结算, 整理, 化装 / [经] 弥补, 赔偿, 内部运装		
JUNIOR_CORE_1639	mall	n. 购物中心， 商店区	/mɔːl/	/mɔl/	n. 林荫路	mɔ:l	n a public area set aside as a pedestrian walk / n mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers; usually includes restaurants and a convenient parking area; a modern version of the traditional marketplace
JUNIOR_CORE_2651	Marie	n. 玛丽（女名）；马里（男名）	/mə'ri:/	/'mɑ:ri/	n. 玛丽（女子名）	'mɑ:ri(:), mә'ri:	interj. Marry.
JUNIOR_CORE_2976	millions of	n. 大量的；无数的	/millions of/	/millions of/	成千上万的..., 无数的...		
JUNIOR_CORE_2915	mm	int. 呣（用于表示食物味道好）	/əm/	/əm/	毫米 / [计] 毫米		n a metric unit of length equal to one thousandth of a meter
JUNIOR_CORE_2022	model plane	n. 飞机模型	/model plane/	/model plane/	模型飞机	ˈmɔdəl plein	
JUNIOR_CORE_2210	more than	n. 超过；多于；；不仅仅；非常	/mɔː ðæn/	/mɔr ðæn/	比...多, 超出预料, 很, 绰绰		
JUNIOR_CORE_2825	Mother's Day	n. 母亲节	/Mother's Day/	/Mother's Day/	na. (美国和加拿大的)母亲节 / [网络] 第二个星期日母亲节；月的第二个星期日；月第二个星期日		
JUNIOR_CORE_2736	Ms	n. 女士	/Ms/	/Ms/	美国微软公司 / [计] 主存储器, 制造系统, 毫秒, 微软公司	miz	n. a form of address for a woman
JUNIOR_CORE_2738	mum	n. 妈妈	/mʌm/	/mʌm/	n. 菊花, 沉默 / a. 沉默的 / vi. 演哑剧 / interj. 别说话	mʌm	n. secrecy / s. failing to speak or communicate etc when expected to
JUNIOR_CORE_1625	native	adj. 出生地的；当地的； n. 土生土长者， 本国人	/'neɪtɪv/	/'netɪv/	n. 本地人, 土产, 当地人 / a. 本国的, 与生俱来的, 自然的	'neitiv	n. an indigenous person who was born in a particular place / n. a person born in a particular place or country / n. indigenous plants and animals / a. characteristic of or existing by virtue of geographic origin
JUNIOR_CORE_2889	nature park	n. 自然公园	/nature park/	/nature park/	天然公园		
JUNIOR_CORE_2136	neighborhood	n. 街区；街坊	/'neɪbə,hʊd/	/'nebɚ,hʊd/	n. 附近, 邻近	'neibәhud	n. people living near one another / n. an area within a city or town that has some distinctive features (especially one forming a community)
JUNIOR_CORE_2661	neither ... nor	n. 既不...也不	/neither ... nor/	/neither ... nor/	[网络] 既不……也不；两者都不；均不		
JUNIOR_CORE_2741	next to	n. 在⋯⋯旁边，紧挨着	/next to/	/next to/	几乎		
JUNIOR_CORE_3010	no good	n. 不合适的； 不方便的	/no good/	/no good/	没用,毫无用处,不顶用		
JUNIOR_CORE_2929	no problem	n. 没问题（用于表示乐于做某人要求做的事）	/no problem/	/no problem/	不麻烦;  没什么;  没事儿; 非常容易	nəu ˈprɔbləm	
JUNIOR_CORE_3011	no wonder	n. 难怪；不足不奇	/no wonder/	/no wonder/	不足为奇的		
JUNIOR_CORE_2096	noisy	adj. 吵闹的	/ˈnɔɪzɪ/	/ˈnɔɪzɪ/	a. 嘈杂的, 喧闹的 / [机] 噪声的, 嘈杂的	'nɒizi	a. full of or characterized by loud and nonmusical sounds / s. attracting attention by showiness or bright colors
JUNIOR_CORE_2851	North American	n. 北美人	/North American/	/North American/	北美洲的; 北美洲人的; 北美洲人(尤指美国、加拿大人), 住在北美洲的人		
JUNIOR_CORE_803	not	adv. 表示否定，不； n. “非”（计算机中逻辑运算的一种）	/nɒt/	/nɑt/	adv. 不, 非, 未 / [计] 非	nɒt	r. negation of a word or group of words
JUNIOR_CORE_2898	notes	n. 笔记；随笔 (pl.)	/nəʊts/	/nots/	n. 票据；注释, 说明（note复数）		n a brief written record / n a short personal letter / n a notation representing the pitch and duration of a musical sound / n a tone of voice that shows what the speaker is feeling / n a characteristic emotional quality / n a piece of paper money (especially one issued by a central bank) / n a comment or instruction (usually added) / n high status importance owing to marked superiority / n a promise to pay a specified amount on demand or at a certain time / v make mention of / v notice or perceive / v observe with care or pay close attention to / v make a written note of
JUNIOR_CORE_2075	o'clock	adv. （表示整点）…点钟	/ə'klɒk/	/ə'klɑk/	n. ...点钟, 钟头	ә'klɔk	r. according to the clock
JUNIOR_CORE_3015	of all ages	n. 所有年龄段的	/of all ages/	/of all ages/	古往今来的(事情);老老少少的(人)		
JUNIOR_CORE_2005	oh	interj. 哦；啊	/əʊ/	/o/	interj. (表示惊讶、恐怖、赞叹)哦	әu	n a midwestern state in north central United States in the Great Lakes region
JUNIOR_CORE_823	on	adv. 向前地；作用中，行动中；继续着； prep. 向，朝……；关于；在……之上；在……时候； adj. 开着的；发生着的，正在进行中； n. (On)人名；(日)温(姓、名)；(缅、柬、印)翁	/ɒn/	/ɑn/	prep. 在...之上 / adv. ...上去 / a. 正起作用的 / [计] 打开	ɒn	a. in operation or operational / a. (of events) planned or scheduled / r. indicates continuity or persistence or concentration / r. in a state required for something to function or be effective
JUNIOR_CORE_2970	on air	n. （广播或电视）播出	/on air/	/on air/	[电] 插出		
JUNIOR_CORE_3002	on business	n. 出差	/on business/	/on business/	因公		
JUNIOR_CORE_2996	on one's own	n. 独自一人	/on one's own/	/on one's own/	独自地, 独立地, 主动地		
JUNIOR_CORE_2786	on sale	n. 正在出售	/on sale/	/on sale/	廉售的, 拍卖的		
JUNIOR_CORE_2979	on top of	n. 在⋯⋯上面；盖住	/on top of/	/on top of/	熟练掌握, 在...之上, 完全控制着, 另外, 紧接着		
JUNIOR_CORE_2076	on weekends	n. (在)周末	/on weekends/	/on weekends/	[网络] 在周末；每逢周末；每周末		
JUNIOR_CORE_2417	once upon	n. 从前	/once upon/	/once upon/	京城往事（电影名）	wʌns əˈpɔn	
JUNIOR_CORE_2460	one another	n. 互相	/one another/	/one another/	彼此		
JUNIOR_CORE_2335	onto	prep. 向，朝	/'ɒntuː/	/ˈɑnˌtu, -tə, ˈɔn-/	prep. 在...之上	'ɒntu:	prep. On the top of; upon; on. See On to, under On, prep.
JUNIOR_CORE_2313	opening	n. 开幕式，落成典礼	/'əʊp(ə)nɪŋ/	/'opənɪŋ/	n. 开始, 口子, 穴, 揭幕 / a. 开始的	'әupәniŋ	n. an open or empty space in or between things / n. a ceremony accompanying the start of some enterprise / n. becoming open or being made open / n. the first performance (as of a theatrical production)
JUNIOR_CORE_2945	orange-and-white	adj. 橙白相间的	/orange-and-white/	/orange-and-white/	[网络] 橘白相间的		
JUNIOR_CORE_2688	Orson	n. 奥森	/'ɔ:sən/	/'ɔ:sən/	n. 奥森(m.)	'ɔ:sәn	
JUNIOR_CORE_3104	ouch	int. 哎哟（用于表示突然的疼痛）	/aʊtʃ/	/aʊtʃ/	interj. 哎唷(表剧痛) / n. 扣环, 胸针, 珠宝饰物	autʃ	n. A socket or bezel holding a precious stone; hence, a jewel or /    ornament worn on the person.
JUNIOR_CORE_2279	over and over again	n. 多次；反复地	/over and over again/	/over and over again/	一再地		
JUNIOR_CORE_840	overcoat	n. 大衣，外套	/'əʊvəkəʊt/	/'ovɚkot/	n. 外套大衣	'әuvәkәut	n. an additional protective coating (as of paint or varnish)
JUNIOR_CORE_2502	overnight	adv. 一夜之间；在夜间	/əʊvə'naɪt/	/'ovənaɪt/	n. 前一天晚上, 一夜的逗留 / a. 通宵的, 晚上的, 前夜的 / adv. 在前一夜, 整夜, 昨晚一晚上	'әuvәnait	r. during or for the length of one night / r. happening in a short time or with great speed
JUNIOR_CORE_2674	oversleep	v. (过去式 overslept, 过去分词 overslept) 睡过头；睡得太久	/əʊvə'sliːp/	/ovə'slip/	v. (使)睡过头	.әuvә'sli:p	v. sleep longer than intended
JUNIOR_CORE_2050	P.E.	n. (physical education)体育	/P.E./	/P.E./	n. 排字错误；体育(课) / [网络] 体育课；体育科；聚乙烯	ˌpiː ˈiː	
JUNIOR_CORE_2569	Pam	n. 帕姆（女名）	/Pam/	/Pam/	[计] 脉冲幅度调制 / [医] 解磷定, 派姆, 磷敌, 甲碘化吡啶醛肟(有机磷和毒扁豆硷的解毒药)	pæm	n. The knave of clubs.
JUNIOR_CORE_850	panda	n. 熊猫；猫熊	/'pændə/	/'pændə/	n. 大熊猫, 小熊猫	'pændә	n large black-and-white herbivorous mammal of bamboo forests of China and Tibet; in some classifications considered a member of the bear family or of a separate family Ailuropodidae / n reddish-brown Old World raccoon-like carnivore; in some classifications considered unrelated to the giant pandas
JUNIOR_CORE_2191	paragliding	n. 空中滑翔跳伞	/paragliding/	/paragliding/	(paraglide 的现在分词) v. 进行滑翔伞运动		-ing form of paraglide
JUNIOR_CORE_2487	part with	n. 放弃，交出	/part with/	/part with/	失去, 卖掉[付出]…, 与…分开; 割舍	pɑ:t wið	
JUNIOR_CORE_2973	part-time	adj. 兼职的	/,pɑ:t'taɪm/	/,pɑrt'taɪm/	a. 兼任的, 半工半读的, 部分时间的 / adv. 部分时间, 兼任地		a. involving less than the standard or customary time for an activity
JUNIOR_CORE_2547	Paula	n. 葆拉 （女名）	/'pɔ:lə/	/'pɔ:lə/	n. 保拉（女子名）	'pɔ:lә	
JUNIOR_CORE_2895	pay attention	n. 注意；留心	/pay attention/	/pay attention/	专心		
JUNIOR_CORE_3033	pay for	n. 为⋯⋯付出代价	/pay for/	/pay for/	付...款		
JUNIOR_CORE_2130	pay phone	n. 付费电话	/pay phone/	/pay phone/	自动收费的公用电话		
JUNIOR_CORE_1460	peel	v. 削…的皮，剥…的壳； n. 皮； 外衣	/piːl/	/pil/	n. 皮, 外壳 / vt. 削...皮, 剥去...的壳 / vi. 蜕皮, 剥落, 脱皮, 脱去衣服	pi:l	n. British politician (1788-1850) / n. the rind of a fruit or vegetable
JUNIOR_CORE_2603	Picasso	n. 毕加索（西班牙画家）	/pi'kæsəu/	/pi'kæsəu/	n. 毕加索(法国画家)	pi:'kɑ:ssɒ:	n. prolific and influential Spanish artist who lived in France (1881-1973)
JUNIOR_CORE_2398	pick up	n. 接; 取	/pick up/	/pick up/	掘地, 捡起, 获得, 学会, 看到, 中途带, 搭乘, 重新找到, 振作, 加快, 好转, 整理		
JUNIOR_CORE_2236	play a role	n. 发挥作用；有影响	/play a role/	/play a role/	起作用	plei ə rəul	
JUNIOR_CORE_2064	play the violin	n. 拉小提琴	/play the violin/	/play the violin/	叹苦经想得到人们的同情		
JUNIOR_CORE_2623	plenty of	n. 大量；充足	/plenty of/	/plenty of/	许多的		
JUNIOR_CORE_3022	pocket money	n. 零花钱	/pocket money/	/pocket money/	零用钱 / [经] 零用钱		
JUNIOR_CORE_903	poem	n. 诗	/'pəʊɪm/	/'poəm/	n. 诗, 诗般美的事物	'pәuim	n. a composition written in metrical feet forming rhythmical lines
JUNIOR_CORE_2840	point at	n. 指着⋯⋯	/point at/	/point at/	（把…）对准，指向; 针对; 指画	pɔint æt	
JUNIOR_CORE_2129	police station	n. 警察局	/pə'liːs 'steɪʃən/	/pə'lis 'steʃən/	警察分局 / [法] 警察分局, 派出所		
JUNIOR_CORE_2565	polish	v. 修改；润色；磨光，擦光	/'pɒlɪʃ/	/'pɑlɪʃ/	a. 波兰的 / n. 波兰人, 上光剂, 光泽, 优雅 / vt. 擦亮, 擦去, 使完美 / vi. 擦亮, 变得光亮	'pɒliʃ	n. the property of being smooth and shiny / n. a highly developed state of perfection; having a flawless or impeccable quality / n. a preparation used in polishing / n. the Slavic language of Poland
JUNIOR_CORE_1810	porridge	n. 粥， 麦片粥	/'pɒrɪdʒ/	/'pɔrɪdʒ/	n. 粥, 糊	'pɒ:ridʒ	n. soft food made by boiling oatmeal or other meal or legumes in water or milk until thick
JUNIOR_CORE_2287	pot	n. 壶；盆；罐； v. 把……装罐	/pɒt/	/pɑt/	n. 盆, 罐, 壶, 坩埚, 奖杯 / vt. 装入盆中, 在锅中煮, 随手射击 / vi. 随手射击	pɒt	n. metal or earthenware cooking vessel that is usually round and deep; often has a handle and lid / n. the quantity contained in a pot / n. a container in which plants are cultivated / n. the cumulative amount involved in a game (such as poker)
JUNIOR_CORE_3047	powerful	adj. 有影响力的；能控制他人的	/'paʊəfʊl; -f(ə)l/	/'paʊɚfl/	a. 有力的, 有权力的, 强大的 / [机] 强力的	'pauәful	a. having great power or force or potency or effect
JUNIOR_CORE_1674	prefer	v. 更喜欢， 宁愿	/prɪ'fɜː(r)/	/prɪ'fɝ/	vt. 宁可, 较喜欢, 提出 / [法] 给予优先权, 优先偿还, 提出	pri'fә:	v. like better; value more highly / v. promote over another / v. give preference to one creditor over another
JUNIOR_CORE_2971	presenter	n. 主持人	/prɪ'zentə/	/prɪ'zɛntɚ/	n. 节目主持人, 奉献者, 提出者 / [法] 告发者, 提出者, 推荐者	pri'zentә	n. someone who presents a message of some sort (as a petition or an address or a check or a memorial etc.) / n. an advocate who presents a person (as for an award or a degree or an introduction etc.)
JUNIOR_CORE_2868	pretty good	n. 相当好；很好	/pretty good/	/pretty good/	可以；不离儿	ˈpriti ɡud	
JUNIOR_CORE_2656	prime	adj. 首要的；基本的	/praɪm/	/praɪm/	n. 最佳部分, 初期, 全盛期 / a. 主要的, 最初的, 根本的 / v. 加油启动, 灌注, 填装	praim	n. a number that has no factor but itself and 1 / n. the second canonical hour; about 6 a.m. / n. the time of maturity when power and vigor are greatest / v. insert a primer into (a gun, mine, or charge) preparatory to detonation or firing
JUNIOR_CORE_1511	pro	n. 〔相对于业余爱好者而言的〕专业人士，职业人员〔尤指职业运动员〕； adj. 职业性的；专业的； prep. 赞成的，支持的	/prəu/	/pro/	adv. 正面地 / [计] 可编程远程操作	prәu	n. an argument in favor of a proposal / a. in favor of (an action or proposal etc.) / r. in favor of a proposition, opinion, etc.
JUNIOR_CORE_3049	properly	adv. 合适地；正确地	/'prɒp(ə)lɪ/	/'prɑpɚli/	adv. 适当地, 相当地	'prɒpәli	r. in the right manner
JUNIOR_CORE_2792	put away	n. 收起；收拾好	/put away/	/put away/	放好, 储存...备用, 抛弃, 放弃		
JUNIOR_CORE_1996	quilt	n. 被子；床罩	/kwɪlt/	/kwɪlt/	n. 棉被 / vt. 加软衬料后缝制, 东拼西凑地编 / vi. 缝被子	kwilt	n. bedding made of two layers of cloth filled with stuffing and stitched together / v. stitch or sew together / v. create by stitching together
JUNIOR_CORE_2189	quite a few	n. 相当多；不少(后接可数名词)	/quite a few/	/quite a few/	相当多的		
JUNIOR_CORE_2074	radio station	n. 广播电台	/radio station/	/radio station/	[电] 无线电台		
JUNIOR_CORE_2393	rainstorm	n. 暴风雨	/'reɪnstɔːm/	/'ren'stɔrm/	n. 雨暴	'reinstɒ:m	n. a storm with rain
JUNIOR_CORE_2666	rather than	n. 而不是	/rather than/	/rather than/	与其...不如...		
JUNIOR_CORE_1481	recycle	v. 回收利用， 再应用	/ˌriː'saɪkl/	/,ri'saɪkl/	vt. 使再循环, 重新利用, 再制 / n. 再循环	.ri:'saikl	v. cause to repeat a cycle / v. use again after processing
JUNIOR_CORE_3088	recycling	n. 回收利用	/riː'saɪklɪŋ/	/,ri'saɪklɪŋ/	[电] 再循环		n. the act of processing used or abandoned materials for use in creating new products
JUNIOR_CORE_2030	relaxing	adj. 轻松的；令人放松的	/rɪ'læksɪŋ/	/rɪ'læksɪŋ/	a. 令人轻松的		v become less tense, rest, or take one's ease / v make less taut / v become loose or looser or less tight / v cause to feel relaxed / v become less tense, less formal, or less restrained, and assume a friendlier manner / v make less severe or strict / v become less severe or strict / v make less active or fast / a affording physical or mental rest
JUNIOR_CORE_2668	relief	n. 轻松；解脱	/rɪ'liːf/	/rɪ'lif/	n. 减轻, 解除, 救济, 安慰, 调剂, 浮雕, 换班, (地势的)起伏 / [医] 缓减, 减轻, 浮雕(绘画中)	ri'li:f	n. the feeling that comes when something burdensome is removed or reduced / n. the condition of being comfortable or relieved (especially after being relieved of distress) / n. (law) redress awarded by a court / n. assistance in time of difficulty
JUNIOR_CORE_3083	reuse	v. 再次使用；重复利用	/riː'juːz/	/,ri'jʊs/	vt. 再使用 / n. 重新使用	ri:'ju:z	v use again after processing
JUNIOR_CORE_1000	rich	adj. 富有的；肥沃的；昂贵的； n. (Rich)人名；(丹)里克；(捷)里赫；(英、西)里奇；(葡、法)里什	/rɪtʃ/	/rɪtʃ/	a. 富裕的, 富饶的, 浓厚的, 贵重的	ri:tʃ	a. possessing material wealth / a. having an abundant supply of desirable qualities or substances (especially natural resources) / s. of great worth or quality / s. very productive
JUNIOR_CORE_1721	ride	v. 骑； 乘	/raɪd/	/raɪd/	n. 骑马, 乘坐, 乘车, 搭便车 / vt. 骑, 乘坐, 压迫, 控制 / vi. 骑马, 乘车, 漂游	raid	n. a mechanical device that you ride for amusement or excitement / v. sit and travel on the back of animal, usually while controlling its motions / v. be carried or travel on or in a vehicle / v. continue undisturbed and without interference
JUNIOR_CORE_2336	right away	n. 立即，马上	/right away/	/right away/	立刻		
JUNIOR_CORE_1004	river	n. 河，江	/'rɪvə/	/'rɪvɚ/	n. 河, 江 / [法] 河流, 江河, 内河	'rivә	n. a large natural stream of water (larger than a creek)
JUNIOR_CORE_3101	rock climbing	n. 攀岩	/rock climbing/	/rock climbing/	攀岩运动		
JUNIOR_CORE_1010	rope	n. 绳，绳索； v. 捆，绑	/rəʊp/	/rop/	n. 绳, 索, 粗绳, 绞索, 决窍 / vt. 捆, 缚, 绑, 圈起, 以绳将...系住 / vi. 拧成绳状	rәup	n. a strong line / v. fasten with a rope
JUNIOR_CORE_2180	run away	n. 跑开	/run away/	/run away/	潜逃 / [化] 失控		
JUNIOR_CORE_2524	Santa	n. 圣诞老人	/'sæntə/	/'sæntə/	n. 圣诞老人（等于Santa Claus）	'sæntә	n the legendary patron saint of children; an imaginary being who is thought to bring presents to children at Christmas
JUNIOR_CORE_2650	Sato	n. 佐藤（日本姓氏）	/Sato/	/Sato/	abbr. 自对准厚氧化物层（Self-Aligned Thick-Oxide）		
JUNIOR_CORE_1752	saying	n. 话， 言语； 俗话； 成语， 格言， 谚语； 口头禅	/'seɪɪŋ/	/'seɪŋ/	n. 叙述, 话, 说, 言论	'seiiŋ	n. a word or phrase that particular people use in particular situations
JUNIOR_CORE_1952	scared	adj. 惊恐的， 恐惧的	/skeəd/	/skɛrd/	a. 害怕的, 担惊受怕的, 惊慌的, 吓坏了的	skeәd	v cause fear in / v cause to lose courage / v mark with a scar / s made afraid
JUNIOR_CORE_1863	scary	adj. 恐怖的， 吓人的	/'skeəri/	/'skɛri/	a. 容易受惊的, 胆小的, 提心吊胆的	'skєәri	s provoking fear terror
JUNIOR_CORE_3089	school-leaver	n. [英] 毕业生	/'sku:l,li:və/	/'sku:l,li:və/	n. 中途辍学者	sku:l 'li:və(r)	
JUNIOR_CORE_2526	Scrooge	n. 斯克鲁奇； n. （非正式）吝啬鬼	/Scrooge/	/Scrooge/	vt. 推；挤	'skru:dʒ	n a selfish person who is unwilling to give or spend
JUNIOR_CORE_2777	search for	n. 搜寻；查找	/search for/	/search for/	搜查		
JUNIOR_CORE_2047	See you!	n. 再见！	/See you!/	/See you!/	[口语]再见!		
JUNIOR_CORE_2268	self-improvement	n. 自我改进，自我提高	/self-improvement/	/self-improvement/	n. 自我改善, 自我修养	'selfim'pru:vmәnt	n. the act of improving yourself
JUNIOR_CORE_1960	sell	v. [sold-sold] 卖， 出售； 推销	/sel/	/sɛl/	vt. 卖, 背叛, 销售, 出卖 / vi. 卖, 销售 / n. 卖, 推销术, 失望	sel	n. the activity of persuading someone to buy / v. exchange or deliver for money or its equivalent / v. be sold at a certain price or in a certain way / v. persuade somebody to accept something
JUNIOR_CORE_2710	senior	adj. 级别（或地位）高的	/'siːnɪə; 'siːnjə/	/'sinɪɚ/	n. 年长者, 资深者, 毕业班学生 / a. 年长的, 高级的, 资深的	'si:njә	n. an undergraduate student during the year preceding graduation / a. older; higher in rank; longer in length of tenure or service / s. used of the fourth and final year in United States high school or college
JUNIOR_CORE_1747	shall	modal verb. 〔某事〕必定，一定〔发生〕	/ʃæl/	/ʃəl/	aux. 将	ʃæl	v. i. & auxiliary. To owe; to be under obligation for. / v. i. & auxiliary. To be obliged; must. / v. i. & auxiliary. As an auxiliary, shall indicates a duty or /    necessity whose obligation is derived from the person speaking; as, you /    shall go; he shall go; that is, I order or promise your going. It thus /    ordinarily expresses, in the second and third persons, a command, a /    threat, or a promise. If the auxillary be emphasized, the command is /    made more imperative, the promise or that more positive and sure. It is /    also employed in the language of prophecy; as, "the day shall come when /    . . . , " since a promise or threat and an authoritative prophecy /    nearly coincide in significance. In shall with the first person, the /    necessity of the action is sometimes implied as residing elsewhere than /    in the speaker; as, I shall suffer; we shall see; and there is always a /    less distinct and positive assertion of his volition than is indicated /    by will. "I shall go" implies nearly a simple futurity; more exactly, a /    foretelling or an expectation of my going, in which, naturally enough, /    a certain degree of plan or intention may be included; emphasize the /    shall, and the event is described as certain to occur, and the /    expression approximates in meaning to our emphatic "I will go." In a /    question, the relation of speaker and source of obligation is of course /    transferred to the person addressed; as, "Shall you go?" (answer, "I /    shall go"); "Shall he go?" i. e., "Do you require or promise his /    going?" (answer, "He shall go".) The same relation is transferred to /    either second or third person in such phrases as "You say, or think, /    you shall go;" "He says, or thinks, he shall go." After a conditional /    conjunction (as if, whether) shall is used in all persons to express /    futurity simply; as, if I, you, or he shall say they are right. Should /    is everywhere used in the same connection and the same senses as shall, /    as its imperfect. It also expresses duty or moral obligation; as, he /    should do it whether he will or not. In the early English, and hence in /    our English Bible, shall is the auxiliary mainly used, in all the /    persons, to express simple futurity. (Cf. Will, v. t.) Shall may be /    used elliptically; thus, with an adverb or other word expressive of /    motion go may be omitted.
JUNIOR_CORE_1825	sheep	n. 羊，绵羊	/ʃiːp/	/ʃip/	n. 羊, 胆小者	ʃi:p	n. woolly usually horned ruminant mammal related to the goat / n. a timid defenseless simpleton who is readily preyed upon / n. a docile and vulnerable person who would rather follow than make an independent decision
JUNIOR_CORE_2472	simply	adv. 仅仅，只，不过	/'sɪmplɪ/	/'sɪmpli/	adv. 简单地, 只是, 简直, 简朴地, 坦白地	'simpli	r. absolutely; altogether; really
JUNIOR_CORE_2981	since then	n. 从那以后	/since then/	/since then/	从那以来,从此		
JUNIOR_CORE_1597	skin	n. 皮； 兽皮， 毛皮； 外皮， 外壳	/skɪn/	/skɪn/	n. 皮肤, 皮 / vt. 剥皮, 在...植皮 / vi. 长皮, 愈合, 蜕皮	skin	n. a natural protective body covering and site of the sense of touch / n. an outer surface (usually thin) / n. a person's skin regarded as their life / n. a bag serving as a container for liquids; it is made from the hide of an animal
JUNIOR_CORE_1826	soccer	n. 足球	/'sɒkə(r)/	/'sɑkɚ/	n. 英式足球	'sɒkә	n. a football game in which two teams of 11 players try to kick or head a ball into the opponents' goal
JUNIOR_CORE_2026	soccer ball	n. (英式)足球	/soccer ball/	/soccer ball/	[医]英式足球		
JUNIOR_CORE_2480	soft toy	n. 软体玩具，布绒玩具	/soft toy/	/soft toy/	n. 软体类玩具；毛绒玩具	sɔft tɔi	
JUNIOR_CORE_2853	South American	n. 南美人	/South American/	/South American/	a. 南美的, 南美人的		
JUNIOR_CORE_2278	space station	n. 太空站	/space station/	/space station/	[计] 空间站		
JUNIOR_CORE_2930	space travel	n. 航天旅行	/space travel/	/space travel/	宇宙航行,太空旅行		
JUNIOR_CORE_3094	spare time	n. 业余时间；闲暇	/spare time/	/spare time/	n. 消遣时间; 闲空; 余; 工余	spɛə taim	
